% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,548.098923611,0,0,1,9,0,1,0,9.0,0.0,9.0,0,0,1,12,22085453.9583,4932.8903125,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,14.2233796297,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,20,7363419.61274,42.670138889,valid
0,0,0,0,0,0,0,0,0,0,0,750.101724537,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,9,17176161.2813,5250.71207176,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1519.98075231,0,0,2,8,8,1,1,4.0,4.0,8.0,8.0,0,2,91,-295.817777775,-39247183.3322,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,513.796979167,0,0,4,27,11,4,3,6.75,2.75,6.75,3.66666666667,0,1,60,39255585.4125,-53968653.9274,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1641.47240741,0,0,2,14,7,2,1,7.0,3.5,7.0,7.0,0,2,18,17169139.475,-34327570.8547,valid
0,0,0,0,0,0,0,0,0,0,0,1245.00179398,0,0,1,13,0,1,0,13.0,0.0,13.0,0,0,1,5,31892151.5358,16185.0233218,valid
0,0,0,0,0,0,0,0,0,0,0,1480.5308912,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,9,7359020.69021,4441.59267361,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1520.97984954,0,0,5,25,26,4,4,5.0,5.2,6.25,6.5,0,3,56,-2462009.95839,-127537296.916,valid
0,0,0,0,0,0,0,0,0,0,0,846.87994213,0,0,6,59,44,5,4,9.83333333333,7.33333333333,11.8,11.0,0,3,161,36782370.2713,-215823322.967,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1221.79233796,0,0,1,25,0,1,0,25.0,0.0,25.0,0,0,1,59,61331640.8822,30544.8084491,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,408.877523148,0,0,2,12,3,2,1,6.0,1.5,6.0,3.0,0,2,13,22085453.9583,-14719538.4103,valid
0,0,0,0,0,0,0,0,0,0,0,313.559537037,0,0,1,2,0,1,0,2.0,0.0,2.0,0,0,1,47,4908347.73618,627.119074074,valid
0,0,0,0,0,0,0,0,0,0,0,509.93125,0,0,1,8,0,1,0,8.0,0.0,8.0,0,0,1,7,19631819.971,4079.45,valid
0,0,0,0,0,0,0,0,0,0,0,509.93125,0,0,1,8,0,1,0,8.0,0.0,8.0,0,0,1,7,19631819.971,4079.45,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,16.2025115741,0,0,1,13,0,1,0,13.0,0.0,13.0,0,0,1,18,31908125.9265,210.632650465,valid
0,0,0,0,0,0,0,0,0,0,0,313.559537037,0,0,2,26,26,1,1,13.0,13.0,26.0,26.0,0,2,55,-5050.78046297,-127611990.36,valid
0,0,0,0,0,0,0,0,0,0,0,684.909143519,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,12,7361407.55545,2054.72743056,valid
0,0,0,0,0,0,0,0,0,0,0,1641.47524306,0,0,2,12,2,2,1,6.0,1.0,6.0,2.0,0,2,133,24524645.5498,-9791155.08303,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,547.603460648,0,0,1,8,0,1,0,8.0,0.0,8.0,0,0,1,20,19631518.5933,4380.82768518,valid
0,0,0,0,0,0,0,0,0,0,0,1177.85585648,0,0,2,4,4,1,1,2.0,2.0,4.0,4.0,0,2,70,-1368.49958333,-19625108.0746,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,100.7496875,0,0,1,9,0,1,0,9.0,0.0,9.0,0,0,1,25,22089480.1015,906.747187499,valid
0,0,0,0,0,0,0,0,0,0,0,1483.55541667,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,31,0.0,-4906007.74442,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2022.87570602,0,0,1,14,0,1,0,14.0,0.0,14.0,0,0,1,94,34334503.7269,28320.2598843,valid
0,0,0,0,0,0,0,0,0,0,0,574.831412037,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,30,12269562.9811,2874.15706018,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,15.822974537,0,0,1,8,0,1,0,8.0,0.0,8.0,0,0,1,43,19635772.8372,126.583796296,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,30.7870138888,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,4,12272283.2031,153.935069444,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,465.603831018,0,0,3,5,2,3,2,1.66666666667,0.666666666667,1.66666666667,1.0,0,2,47,7361820.74434,-9814285.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1150.13537037,0,0,3,13,12,2,2,4.33333333333,4.0,6.5,6.0,0,3,76,2449599.15101,-58874167.5666,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1614.01359954,0,0,1,9,0,1,0,9.0,0.0,9.0,0,0,1,57,22075860.7263,14526.1223958,valid
0,0,0,0,0,0,0,0,0,0,0,467.144189815,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,6,7362053.02649,-4906631.31049,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,15.822974537,0,0,1,9,0,1,0,9.0,0.0,9.0,0,0,1,43,22090244.4419,142.406770833,valid
0,0,0,0,0,0,0,0,0,0,0,2184.63469907,0,0,2,15,7,2,1,7.5,3.5,7.5,7.0,0,1,27,19618399.3189,-34314738.9989,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,574.831412037,0,0,1,46,0,1,0,46.0,0.0,46.0,0,0,1,30,112879979.426,26442.2449537,valid
0,0,0,0,0,0,0,0,0,0,0,574.830428241,0,0,3,14,7,3,2,4.66666666667,2.33333333333,4.66666666667,3.5,0,2,20,17172286.9611,-34339571.1442,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,574.831412037,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,30,9815650.38486,2299.32564815,valid
0,0,0,0,0,0,0,0,0,0,0,685.810057871,0,0,2,9,1,2,1,4.5,0.5,4.5,1.0,0,2,28,19629932.9165,-4901636.7306,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,13.6637384258,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,15,7363421.29167,40.9912152775,valid
0,0,0,0,0,0,0,0,0,0,0,2158.656875,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,7,9809315.08301,8634.6275,valid
0,0,0,0,0,0,0,0,0,0,0,467.188541667,467.188541667,0,4,13,3,4,3,3.25,0.75,3.25,1.0,1,3,11,24535947.7719,-14715189.4058,bugged
0,0,0,0,0,0,0,0,0,0,0,1710.86194444,0,0,1,2,0,1,0,2.0,0.0,2.0,0,0,1,49,4905553.13137,3421.72388889,valid
0,0,0,0,0,0,0,0,0,0,0,313.559537037,0,0,3,21,21,2,2,7.0,7.0,10.5,10.5,0,3,55,-3538.40221065,-103070848.741,valid
0,0,0,0,0,0,0,0,0,0,0,464.202291667,0,0,2,22,11,2,1,11.0,5.5,11.0,11.0,0,2,3,26989007.6464,-53978156.8999,bugged
0,0,0,0,0,0,0,0,0,0,0,388.295648148,0,0,1,12,0,1,0,12.0,0.0,12.0,0,0,1,11,29449189.5837,4659.54777778,valid
0,0,0,0,0,0,0,0,0,0,0,1614.01359954,0,0,1,18,0,1,0,18.0,0.0,18.0,0,0,1,57,44151721.4525,29052.2447917,bugged
0,0,0,0,0,0,0,0,0,0,0,866.936122685,0,0,2,13,0,2,0,6.5,0.0,6.5,0,0,1,25,31894187.339,14149.2201736,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,16.215185185,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,9,12272356.0622,81.0759259239,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,13.6637384258,0,0,1,13,0,1,0,13.0,0.0,13.0,0,0,1,15,31908158.9306,177.628599536,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2003.6706713,0,0,1,10,0,1,0,10.0,0.0,10.0,0,0,1,15,24524837.5696,20036.706713,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1483.55258102,0,0,2,10,7,2,2,5.0,3.5,5.0,3.5,0,2,99,7358620.24208,-34335907.5997,valid
0,0,0,0,0,0,0,0,0,0,0,1182.84885417,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,64,7359910.62236,-14716275.8121,valid
0,0,0,0,0,0,0,0,0,0,0,1450.5265162,0,0,1,11,0,1,0,11.0,0.0,11.0,0,0,1,20,26983405.9122,15955.7916782,valid
0,0,0,0,0,0,0,0,0,0,0,547.603460648,0,0,1,5,0,1,0,5.0,0.0,5.0,0,0,1,20,12269699.1208,2738.01730324,valid
0,0,0,0,0,0,0,0,0,0,0,469.879386574,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,25,7362052.64472,1409.63815972,valid
0,0,0,0,0,0,0,0,0,0,0,1614.01359954,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,57,7358620.24208,4842.04079861,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,18.6447916669,0,0,1,9,0,1,0,9.0,0.0,9.0,0,0,1,2,22090219.0455,167.803125001,valid
0,0,0,0,0,0,0,0,0,0,0,1483.55258102,0,0,2,6,7,2,2,3.0,3.5,3.0,3.5,0,2,99,-2452873.41403,-34342102.732,valid
0,0,0,0,0,0,0,0,0,0,0,1483.55258102,0,0,2,6,7,2,2,3.0,3.5,3.0,3.5,0,2,99,-2452873.41403,-34342102.732,valid
0,0,0,0,0,0,0,0,0,0,0,311.925706019,0,0,2,19,1,2,1,9.5,0.5,9.5,1.0,0,2,18,44165529.8583,-4893107.16488,valid
0,0,0,0,0,0,0,0,0,0,0,547.603460648,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,20,14723638.945,3285.62076389,valid
0,0,0,0,0,0,0,0,0,0,0,547.603460648,0,0,1,8,0,1,0,8.0,0.0,8.0,0,0,1,20,19631518.5933,4380.82768518,valid
0,0,0,0,0,0,0,0,0,0,0,244.097094907,0,0,2,8,1,2,1,4.0,0.5,4.0,1.0,0,2,21,17171258.3078,-4898332.97545,valid
0,0,0,0,0,0,0,0,0,0,0,465.776828703,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,25,0.0,-4908043.3016,valid
0,0,0,0,0,0,0,0,0,0,0,688.042858796,0,0,3,13,2,3,2,4.33333333333,0.666666666667,4.33333333333,1.0,0,1,45,26990469.8288,-9805987.86633,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,388.295648148,0,0,1,11,0,1,0,11.0,0.0,11.0,0,0,1,11,26995090.4518,4271.25212963,valid
0,0,0,0,0,0,0,0,0,0,0,1450.5265162,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,20,7359110.70333,4351.57954861,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,15.822974537,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,43,7363414.81396,47.4689236106,valid
0,0,0,0,0,0,0,0,0,0,0,2022.87570602,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,94,7357393.65576,6068.62711806,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1450.5265162,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,20,7359110.70333,4351.57954861,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,15.822974537,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,43,7363414.81396,47.4689236106,valid
0,0,0,0,0,0,0,0,0,0,0,467.188541667,467.188541667,0,4,13,3,4,3,3.25,0.75,3.25,1.0,1,3,11,24535947.7719,-14715189.4471,bugged
0,0,0,0,0,0,0,0,0,0,0,469.879386574,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,25,7362052.64472,1409.63815972,valid
0,0,0,0,0,0,0,0,0,0,0,866.936122685,0,0,6,239,92,6,5,39.8333333333,15.3333333333,39.8333333333,18.4,0,2,147,360629826.203,-451248016.727,valid
0,0,0,0,0,0,0,0,0,0,0,1065.07092593,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,24,7359008.53778,-4902390.9683,valid
0,0,0,0,0,0,0,0,0,0,0,745.81306713,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,28,7361224.84368,2237.43920139,valid
0,0,0,0,0,0,0,0,0,0,0,1614.01359954,0,0,1,0,11,0,1,0.0,11.0,0,11.0,0,1,57,-26981607.5543,-53980969.2582,valid
0,0,0,0,0,0,0,0,0,0,0,888.870335648,0,0,2,9,1,2,1,4.5,0.5,4.5,1.0,0,2,18,19628378.517,-4899676.2106,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1183.88684028,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,62,17173124.7855,8287.20788195,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,2022.87265046,0,0,1,11,0,1,0,11.0,0.0,11.0,0,0,1,101,26977110.1047,22251.5991551,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,684.909143519,0,0,3,33,15,3,2,11.0,5.0,11.0,7.5,0,2,31,44167351.7648,-73600637.4056,valid
0,0,0,0,0,0,0,0,0,0,0,313.559537037,0,0,2,12,12,1,1,6.0,6.0,12.0,12.0,0,2,47,-1190.80805556,-58898982.0261,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,518.54943287,0,0,2,122,5,2,1,61.0,2.5,61.0,5.0,0,2,5,287111546.605,-24476206.3548,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1483.55541667,0,0,1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,31,0.0,-9812015.48884,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,745.81306713,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,28,7361224.84368,2237.43920139,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,100.198113426,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,10,9817548.91806,400.792453704,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1483.55258102,0,0,3,31,1,3,1,10.3333333333,0.333333333333,10.3333333333,1.0,0,2,156,73575832.0514,-4847216.97266,valid
1,29,0,1,0,29.0,0.0,29.0,0,0,1,93.5857060184,0,0,1,29,0,1,0,29.0,0.0,29.0,0,0,1,6,71177421.4157,2713.98547453,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1480.58133102,0,0,4,25,43,3,4,6.25,10.75,8.33333333333,10.75,0,2,102,-44154923.8269,-210980933.776,valid
0,0,0,0,0,0,0,0,0,0,0,313.559537037,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,50,7359248.50882,-4904133.96212,valid
0,0,0,0,0,0,0,0,0,0,0,1183.88684028,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,62,7359910.62236,3551.66052083,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1072.33743056,0,0,3,5,3,3,2,1.66666666667,1.0,1.66666666667,1.5,0,2,51,4905820.36507,-14714781.9529,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1520.97984954,0,0,4,9,9,3,3,2.25,2.25,3.0,3.0,0,3,47,-2074.14481482,-44149613.6485,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1182.84885417,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,64,7359910.62236,-14716275.8121,valid
0,0,0,0,0,0,0,0,0,0,0,574.831412037,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,30,7361737.78865,1724.49423611,valid
0,0,0,0,0,0,0,0,0,0,0,866.936122685,0,0,6,135,61,6,5,22.5,10.1666666667,22.5,12.2,0,3,139,181532669.671,-299208093.702,valid
2,14,12,2,1,7.0,6.0,7.0,12.0,0,1,100.906192129,0,0,2,14,12,2,1,7.0,6.0,7.0,12.0,0,1,4,4908772.59404,-58905074.2532,valid
0,0,0,0,0,0,0,0,0,0,0,313.559537037,0,0,1,26,0,1,0,26.0,0.0,26.0,0,0,1,47,63808520.5703,8152.54796296,valid
0,0,0,0,0,0,0,0,0,0,0,866.936122685,0,0,7,90,37,6,6,12.8571428571,5.28571428571,15.0,6.16666666667,0,2,33,130027450.342,-181490413.874,valid
0,0,0,0,0,0,0,0,0,0,0,1019.81949074,0,0,3,36,5,3,1,12.0,1.66666666667,12.0,5.0,0,1,17,76051964.9719,-24497530.7969,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,100.7496875,0,0,1,13,0,1,0,13.0,0.0,13.0,0,0,1,25,31907026.8132,1309.7459375,valid
0,0,0,0,0,0,0,0,0,0,0,1710.86194444,0,0,2,11,8,1,1,5.5,4.0,11.0,8.0,0,2,49,7356287.59759,-39237250.3656,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,844.842685185,0,0,2,4,4,2,2,2.0,2.0,2.0,2.0,0,1,13,0.0767592582852,-19629140.4493,valid
0,0,0,0,0,0,0,0,0,0,0,1483.55258102,0,0,2,10,1,2,1,5.0,0.5,5.0,1.0,0,1,71,22070950.5858,-4886571.48728,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2022.87570602,0,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,94,17167251.8634,14160.1299421,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1520.44655093,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,7,7358900.94323,4561.33965278,valid
0,0,0,0,0,0,0,0,0,0,0,1483.55258102,0,0,2,1,12,1,2,0.5,6.0,1.0,6.0,0,2,99,-26981607.5543,-58886977.0083,valid
0,0,0,0,0,0,0,0,0,0,0,509.93125,0,0,6,17,12,5,5,2.83333333333,2.0,3.4,2.4,0,1,66,12265322.6677,-58887260.8713,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,15.822974537,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,43,7363414.81396,47.4689236106,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1183.88684028,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,62,9813214.16315,4735.54736111,valid
0,0,0,0,0,0,0,0,0,0,0,2022.87570602,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,94,7357393.65576,6068.62711806,valid
0,0,0,0,0,0,0,0,0,0,0,1255.81719907,0,0,1,13,0,1,0,13.0,0.0,13.0,0,0,1,67,31892010.9356,16325.623588,valid
0,0,0,0,0,0,0,0,0,0,0,887.85900463,0,0,1,16,0,1,0,16.0,0.0,16.0,0,0,1,7,39257593.098,14205.7440741,valid
0,0,0,0,0,0,0,0,0,0,0,388.295648148,0,0,3,12,4,3,2,4.0,1.33333333333,4.0,2.0,0,1,20,19625616.3655,-19622506.5149,valid
0,0,0,0,0,0,0,0,0,0,0,1255.80840278,0,0,2,11,11,1,1,5.5,5.5,11.0,11.0,0,1,15,-149.041597225,-53970946.5813,valid
0,0,0,0,0,0,0,0,0,0,0,513.900474537,0,0,3,4,3,3,2,1.33333333333,1.0,1.33333333333,1.5,0,1,35,2453640.48594,-14722297.6517,valid
0,0,0,0,0,0,0,0,0,0,0,1065.07092593,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,24,7359008.53778,-4902390.9683,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,846.941689815,0,0,2,5,3,1,1,2.5,1.5,5.0,3.0,0,1,42,4907130.17772,-14719998.2381,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,574.831412037,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,30,7361737.78865,1724.49423611,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1065.07092593,0,0,2,5,1,2,1,2.5,0.5,2.5,1.0,0,2,24,9812011.3837,-4900906.3866,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,681.082488426,0,0,8,92,82,7,8,11.5,10.25,13.1428571429,10.25,0,4,158,24513326.6487,-402291569.57,valid
