% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
0,0,0,0,0,0,0,0,0,0,0,632.086944445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,655.246689815,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1072.64366898,0,0,valid
1,4,2,1,1,4.0,2.0,4.0,2.0,0,1,522.118969908,652.261608797,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
4,10,9,4,4,2.5,2.25,2.5,2.25,1,1,136.126157408,475.087118056,475.087118056,valid
0,0,0,0,0,0,0,0,0,0,0,634.953680556,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,508.237291667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,512.372488426,512.372488426,512.372488426,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
3,23,4,3,2,7.66666666667,1.33333333333,7.66666666667,2.0,0,1,2.13209490757,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,70.9565856485,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,655.246689815,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,1,1,1,3.0,1.0,3.0,1.0,0,1,150.202569445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,628.101631945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,16,8,2,1,8.0,4.0,8.0,8.0,0,1,39.9493981483,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,971.082870371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,475.087118056,475.087118056,475.087118056,valid
2,6,6,1,1,3.0,3.0,6.0,6.0,0,1,150.202569445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,24,1,2,1,12.0,0.5,12.0,1.0,0,1,136.126157408,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,822.917291667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,2,7,2,3,0.666666666667,2.33333333333,1.0,2.33333333333,0,1,31.9429282411,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,1,1,475.087118056,475.087118056,475.087118056,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,509.136469908,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,634.088483796,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
2,15,3,2,2,7.5,1.5,7.5,1.5,0,1,298.953506945,298.953506945,298.953506945,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,137.9515625,0,0,valid
1,0,4,0,1,0.0,4.0,0,4.0,0,1,509.136469908,0,0,valid
3,3,16,2,3,1.0,5.33333333333,1.5,5.33333333333,0,1,44.1176388892,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,645.207604167,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,81.1073611113,81.1073611113,81.1073611113,valid
0,0,0,0,0,0,0,0,0,0,0,753.986319445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,655.246689815,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,822.917291667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,6,1,1,1.0,6.0,1.0,6.0,0,1,81.1073611113,81.1073611113,81.1073611113,valid
0,0,0,0,0,0,0,0,0,0,0,971.082870371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,39.9493981483,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,143.910266204,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,143.910266204,0,0,valid
9,34,43,9,7,3.77777777778,4.77777777778,3.77777777778,6.14285714286,1,1,152.939085648,475.087118056,475.087118056,valid
2,26,13,2,1,13.0,6.5,13.0,13.0,0,1,39.9493981483,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,510.358877315,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,636.953518519,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,728.26337963,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,634.917662037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,971.082870371,0,0,valid
1,13,1,1,1,13.0,1.0,13.0,1.0,0,1,298.993483797,298.993483797,298.993483797,valid
0,0,0,0,0,0,0,0,0,0,0,637.019756945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,634.917662037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,238.941932871,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,634.088483796,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,655.246689815,0,0,valid
7,127,59,5,4,18.1428571429,8.42857142857,25.4,14.75,0,1,27.9373611114,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,645.207604167,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,475.087118056,475.087118056,475.087118056,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1072.64366898,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,634.054085648,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,44.1176388892,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,634.917662037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,635.941076389,0,0,valid
2,4,4,2,2,2.0,2.0,2.0,2.0,1,1,475.087118056,475.087118056,475.087118056,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,31.9429282411,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,540.079270834,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,475.087118056,475.087118056,475.087118056,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,971.082870371,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,111.959641204,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,861.030277778,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,156.091666667,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,44.1176388892,0,0,valid
6,7,10,5,5,1.16666666667,1.66666666667,1.4,2.0,1,1,31.9429282411,334.928657407,334.928657407,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
2,18,2,2,1,9.0,1.0,9.0,2.0,0,1,117.925231482,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,655.246689815,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,44.1176388892,0,0,valid
1,3,3,1,1,3.0,3.0,3.0,3.0,0,1,512.372488426,512.372488426,512.372488426,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,122.908125,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,512.372488426,512.372488426,512.372488426,valid
0,0,0,0,0,0,0,0,0,0,0,645.207604167,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,628.101631945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,645.207604167,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,753.986319445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,628.078865741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1072.64366898,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
3,5,5,3,3,1.66666666667,1.66666666667,1.66666666667,1.66666666667,2,1,48.9606944448,48.9606944448,48.9606944448,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,7,7,2,2,2.33333333333,2.33333333333,3.5,3.5,0,1,20.9473726852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,655.246689815,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,628.181435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,822.917291667,0,0,valid
3,5,4,2,2,1.66666666667,1.33333333333,2.5,2.0,0,1,157.312476852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,566.089340278,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,564.801747685,564.801747685,0,valid
0,0,0,0,0,0,0,0,0,0,0,861.030277778,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,181.021377315,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
2,17,0,2,0,8.5,0.0,8.5,0,0,1,510.354548611,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,632.086944445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,634.088483796,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,39,8,4,3,9.75,2.0,9.75,2.66666666667,2,1,2.12609953713,2.12609953713,2.12609953713,bugged
2,23,3,2,1,11.5,1.5,11.5,3.0,0,1,136.126157408,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,635.699513889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,512.372488426,512.372488426,512.372488426,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,634.088483796,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,512.372488426,512.372488426,512.372488426,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,282.113935186,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,151.961030093,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,469.296851852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,633.953368056,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,110.862766204,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2.13209490757,2.13209490757,2.13209490757,valid
2,1,4,1,2,0.5,2.0,1.0,2.0,0,1,496.081782408,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
2,75,8,2,1,37.5,4.0,37.5,8.0,0,1,16.1487384262,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,156.107893519,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,2,3,2,2,1.0,1.5,1.0,1.5,0,1,136.126157408,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,645.207604167,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
2,76,9,2,1,38.0,4.5,38.0,9.0,0,1,16.1487384262,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,0,1,136.126157408,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,971.082870371,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
1,138,0,1,0,138.0,0.0,138.0,0,0,1,34.9361689817,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,13,1,2,1,6.5,0.5,6.5,1.0,0,1,110.862766204,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,628.101631945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,634.088483796,0,0,valid
3,9,1,3,1,3.0,0.333333333333,3.0,1.0,0,1,53.9563657409,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,635.699513889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,632.086944445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,530.102037037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,636.953518519,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,31,30,4,4,7.75,7.5,7.75,7.5,0,1,157.312476852,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,512.372488426,512.372488426,512.372488426,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,512.372488426,512.372488426,512.372488426,valid
0,0,0,0,0,0,0,0,0,0,0,1072.64366898,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,150.202569445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,509.136469908,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
1,0,1,0,1,0.0,1.0,0,1.0,0,1,518.431076389,0,0,valid
2,3,3,2,2,1.5,1.5,1.5,1.5,1,1,475.087118056,475.087118056,475.087118056,valid
5,8,13,4,5,1.6,2.6,2.0,2.6,3,1,447.406168982,447.406168982,447.406168982,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,522.178148149,540.230995371,0,valid
0,0,0,0,0,0,0,0,0,0,0,637.019756945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,632.086944445,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,512.372488426,512.372488426,512.372488426,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,44.1176388892,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,34.9361689817,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,30.0597106484,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
6,18,31,6,6,3.0,5.16666666667,3.0,5.16666666667,1,1,136.126157408,475.087118056,475.087118056,valid
1,6,3,1,1,6.0,3.0,6.0,3.0,0,1,327.935474537,0,0,valid
3,59,24,3,2,19.6666666667,8.0,19.6666666667,12.0,0,1,180.950196759,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,753.986319445,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,112.863472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
2,35,17,2,1,17.5,8.5,17.5,17.0,0,1,137.992986111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,626.983136574,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,31.9429282411,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,634.088483796,0,0,valid
1,27,0,1,0,27.0,0.0,27.0,0,0,1,39.9493981483,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,31.9429282411,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1289.59550926,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,66.9477546299,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
4,9,12,4,4,2.25,3.0,2.25,3.0,0,1,66.9477546299,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,14,11,4,4,3.5,2.75,3.5,2.75,1,1,87.9773379629,475.087118056,475.087118056,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
3,7,4,3,2,2.33333333333,1.33333333333,2.33333333333,2.0,0,1,31.9429282411,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,178.088969908,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,8,14,3,4,2.0,3.5,2.66666666667,3.5,1,1,122.908125,475.087118056,475.087118056,bugged
3,6,3,3,2,2.0,1.0,2.0,1.5,0,1,136.126157408,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,632.086944445,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,445.169583334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,628.101631945,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,30.0597106484,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,811.996400463,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1140.8271412,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,522.131307871,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,494.359537037,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,445.169583334,0,0,valid
2,11,0,2,0,5.5,0.0,5.5,0,0,1,181.021377315,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,146.918888889,0,0,valid
1,0,12,0,1,0.0,12.0,0,12.0,0,1,178.988831019,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,143.910266204,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,634.917662037,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1307.49579861,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,634.953680556,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,22,10,4,3,5.5,2.5,5.5,3.33333333333,1,1,178.98681713,475.087118056,475.087118056,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,509.136469908,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,11,24,4,5,2.2,4.8,2.75,4.8,2,1,447.406168982,447.406168982,447.406168982,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
