% []
@RELATION base

@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,6,0,1,0,6.0,0.0,6.0,0,0,1,39,14737808.976,386.705000002,valid
1,19,0,1,0,19.0,0.0,19.0,0,0,1,1,46663632.2831,7320.70681714,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,18,7364643.6066,4454.23392361,valid
11,76,43,11,10,6.90909090909,3.90909090909,6.90909090909,4.3,0,5,132,81012628.3052,-211081332.583,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,7253.60059028,valid
2,7,1,2,1,3.5,0.5,3.5,1.0,0,1,37,14734655.9711,-4908026.83813,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,93,4909688.10495,3043.78872685,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,2,12278220.7689,3608.96533565,valid
2,146,2,2,1,73.0,1.0,73.0,2.0,1,2,328,353368523.517,-9470440.71662,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,32,17190496.5016,4065.12628472,valid
4,26,28,4,3,6.5,7.0,6.5,9.33333333333,0,1,61,-4935842.60495,-137515706.754,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,7,7367988.91642,1108.92409722,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,327,29447376.9597,29014.4023611,valid
7,25,4,7,4,3.57142857143,0.571428571429,3.57142857143,1.0,0,3,59,51554223.9759,-19615074.3423,valid
3,33,25,3,2,11.0,8.33333333333,11.0,12.5,1,2,374,19635616.1733,-122727303.347,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,327,22085532.7198,21760.8017708,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,7253.60059028,valid
1,35,0,1,0,35.0,0.0,35.0,0,0,1,3,85953673.1132,19135.0262153,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,131,7367367.22306,-4909848.90133,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,29,7364640.43819,4457.40232639,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,327,49078961.5995,48357.3372685,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,373,4909130.10947,-14725462.5306,valid
1,19,0,1,0,19.0,0.0,19.0,0,0,1,6,46659857.9281,11095.061875,valid
2,9,1,2,1,4.5,0.5,4.5,1.0,0,2,33,19639041.1685,-4897902.79477,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,6,7367358.35306,1739.48746528,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,39,44213426.9281,1160.11500001,valid
3,12,2,3,2,4.0,0.666666666667,4.0,1.0,1,2,24,24554210.5434,-9811891.84164,valid
2,20,10,2,1,10.0,5.0,10.0,10.0,0,2,38,24552259.0788,-49093770.8229,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,10,7364797.46913,4300.37138889,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,88,9819376.19264,6087.59472222,valid
2,21,19,1,1,10.5,9.5,21.0,19.0,0,1,369,4905839.95966,-93277066.4139,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,7253.60059028,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,8,7365720.53024,3377.31027778,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,131,9823156.29741,2307.4899537,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,2,19650874.0919,53.4828703701,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,21,7365732.20361,3365.63690972,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,30,22101877.1944,5416.3271875,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,360,4909134.11374,-14725442.5093,valid
3,9,3,3,2,3.0,1.0,3.0,1.5,0,2,22,14735209.557,-14732836.6862,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,327,24539480.7998,24178.6686343,valid
1,0,9,0,1,0.0,9.0,0,9.0,0,1,33,-22093859.3172,-44201152.8388,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,36,7368901.77771,196.062812501,valid
2,36,0,2,0,18.0,0.0,18.0,0,0,1,10,88388937.8646,40236.2216667,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,131,7367367.22306,-4909848.97159,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,360,4909134.11374,-14725442.5093,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,131,7367367.22306,-4909848.97159,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,7253.60059028,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,1730.61746528,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,2,51573245.4055,10439.4781944,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,51,9819573.02593,5890.76143519,valid
3,10,2,2,2,3.33333333333,0.666666666667,5.0,1.0,0,2,56,19638215.0235,-9809258.62407,valid
2,22,7,2,1,11.0,3.5,11.0,7.0,1,1,13,36838337.3537,-34376705.5155,valid
1,59,0,1,0,59.0,0.0,59.0,0,0,1,29,144837928.618,87662.2457523,valid
2,5,1,1,1,2.5,0.5,5.0,1.0,0,1,24,9820982.95935,-4906023.63836,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,1,7365981.24872,-4907538.12579,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,327,24539480.7998,24178.6686343,valid
2,15,10,2,2,7.5,5.0,7.5,5.0,0,1,11,12278862.1625,-49112488.8987,valid
2,2,3,1,2,1.0,1.5,2.0,1.5,1,2,60,-2454921.35587,-14730932.2544,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,36,12278916.3703,2913.36394676,valid
2,21,2,1,1,10.5,1.0,21.0,2.0,0,1,18,46661993.8276,-9815028.29764,valid
2,8,2,2,1,4.0,1.0,4.0,2.0,0,1,42,14737738.1363,-9824822.41602,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,7253.60059028,valid
2,45,3,2,1,22.5,1.5,22.5,3.0,0,1,15,103107292.721,-14674507.5759,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,18,7364643.6066,4454.23392361,valid
3,55,7,3,2,18.3333333333,2.33333333333,18.3333333333,3.5,0,2,32,117840476.512,-34313849.9054,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,131,12278945.3718,2884.36244213,valid
5,33,13,5,4,6.6,2.6,6.6,3.25,0,3,108,49093351.0935,-63797972.8755,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,327,26993428.8797,26596.5354977,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,327,17177636.5598,16925.068044,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,8,12279310.7392,2518.99502315,valid
2,21,21,1,1,10.5,10.5,21.0,21.0,1,1,23,-596.09010417,-103105939.784,valid
3,5,6,2,2,1.66666666667,2.0,2.5,3.0,1,2,364,-2455658.95262,-29459333.4162,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,7,44188643.6965,25943.3466667,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,10,12280341.463,1488.27118056,valid
5,63,11,5,2,12.6,2.2,12.6,5.5,0,1,64,127658310.476,-53944335.5336,valid
1,27,0,1,0,27.0,0.0,27.0,0,0,1,36,66320115.9994,1764.5653125,valid
2,36,2,2,1,18.0,1.0,18.0,2.0,0,1,10,83465962.3276,-9772576.55016,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,327,26993428.8797,26596.5354977,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,51,31913612.3343,19144.9746644,valid
2,14,14,1,1,7.0,7.0,14.0,14.0,0,2,327,-9677.85631944,-68720224.0957,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,42,7367426.33844,-4909966.62718,valid
6,153,156,6,5,25.5,26.0,25.5,31.2,0,1,69,-7367292.72591,-766203509.687,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,327,9815792.31991,9671.4674537,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,327,12269740.3999,12089.3343171,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,10,7367297.50806,1800.33246528,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,36,7368901.77771,196.062812501,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,39,22106713.4641,580.057500005,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,7,41735220.5648,23000.5315162,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,327,22085532.7198,21760.8017708,valid
3,8,2,3,2,2.66666666667,0.666666666667,2.66666666667,1.0,0,2,23,14732097.6662,-9817045.88748,bugged
1,7,0,1,0,7.0,0.0,7.0,0,0,1,8,17194205.804,355.823854167,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,373,4909130.10947,-14725462.5306,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,327,17177636.5598,16925.068044,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,7,4909849.29961,2882.59407407,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,39,7368904.48802,193.352500001,valid
7,65,20,7,6,9.28571428571,2.85714285714,9.28571428571,3.33333333333,0,2,145,110510508.423,-98205942.4211,bugged
2,143,2,1,1,71.5,1.0,143.0,2.0,0,1,46,346265441.553,-9740976.32122,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,34,19646470.2358,4457.33888889,valid
4,8,7,4,3,2.0,1.75,2.0,2.33333333333,0,1,33,2455791.54668,-34386664.6999,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,1,373,-557.99548611,-14728506.3194,valid
3,6,3,2,1,2.0,1.0,3.0,3.0,0,2,29,7364860.93587,-14730360.02,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,39,2456301.49601,64.4508333337,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,1730.61746528,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,1730.61746528,valid
2,3,1,1,1,1.5,0.5,3.0,1.0,1,1,12,4909758.62564,-4906803.15679,valid
5,30,6,5,4,6.0,1.2,6.0,1.5,1,4,103,58916782.8172,-29423721.012,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,10,7365741.01882,3356.82170139,valid
2,39,5,2,1,19.5,2.5,19.5,5.0,0,1,32,83470063.0023,-24511483.044,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,1,2,18,9819524.8088,-4903839.87648,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,25,3,2,1,12.5,1.5,12.5,3.0,0,2,60,54008174.5615,-14704232.6066,valid
1,34,0,1,0,34.0,0.0,34.0,0,0,1,28,83465690.4473,50751.7453009,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,49,7364664.76917,-4907604.06207,valid
4,29,12,4,3,7.25,3.0,7.25,4.0,1,3,48,41733471.3037,-58894199.3351,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,13,17191006.8214,3554.80643518,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,4,2456312.16807,53.7787731481,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,1730.61746528,valid
4,31,2,4,2,7.75,0.5,7.75,1.0,0,2,25,71224312.3415,-9813944.8348,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,3,22107099.5166,194.005000003,valid
2,7,1,2,1,3.5,0.5,3.5,1.0,1,2,88,14729064.289,-4900708.07438,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,39,2456301.49601,64.4508333337,valid
5,22,16,5,4,4.4,3.2,4.4,4.0,3,3,101,14729243.4034,-78549951.8055,valid
3,61,27,3,2,20.3333333333,9.0,20.3333333333,13.5,0,2,367,83457361.2039,-132503135.707,valid
9,113,52,8,8,12.5555555556,5.77777777778,14.125,6.5,2,3,404,149751598.288,-255226583.743,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,6,44205913.751,8673.29208334,valid
7,93,10,7,6,13.2857142857,1.42857142857,13.2857142857,1.66666666667,1,2,139,203830495.987,-49069062.6319,bugged
1,17,0,1,0,17.0,0.0,17.0,0,0,1,6,41748293.9357,9927.160625,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,7253.60059028,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,12,7365732.49802,3365.3425,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,1730.61746528,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,327,-2063.70934028,-14725752.1892,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,1,1,10,7364684.39045,-14730235.2171,valid
7,340,340,6,6,48.5714285714,48.5714285714,56.6666666667,56.6666666667,0,3,407,-236437.81287,-1669487126.72,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,1,373,-557.99548611,-14728506.3194,valid
1,35,0,1,0,35.0,0.0,35.0,0,0,1,3,85952224.7856,20583.3537616,bugged
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,373,4909130.10947,-14725462.5306,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,131,7367367.22306,-4909848.90133,valid
4,33,4,4,3,8.25,1.0,8.25,1.33333333333,3,3,112,71196507.8758,-19602538.9513,valid
6,47,22,5,5,7.83333333333,3.66666666667,9.4,4.4,1,3,65,61378073.0056,-108015460.028,valid
9,34,13,8,8,3.77777777778,1.44444444444,4.25,1.625,3,3,128,51551773.5877,-63795847.056,valid
2,11,11,1,1,5.5,5.5,11.0,11.0,0,2,372,-2861.80570602,-54005338.9933,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,373,4909130.10947,-14725462.5306,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,1730.61746528,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,36,7368901.77771,196.062812501,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,327,31901325.0397,31432.2692245,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,8,12279310.7392,2518.99502315,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,8,2455791.21333,574.733506944,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,4,7367325.06965,1772.77086806,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,4,7367325.06965,1772.77086806,valid
4,9,9,3,3,2.25,2.25,3.0,3.0,1,1,44,-667.016874999,-44193882.0327,valid
3,17,0,3,0,5.66666666667,0.0,5.66666666667,0,0,1,13,41749765.0078,8456.08850694,valid
2,38,2,2,1,19.0,1.0,19.0,2.0,0,1,3,88412438.7262,-9806877.01495,valid
3,10,9,2,2,3.33333333333,3.0,5.0,4.5,1,1,54,2454847.58579,-44186543.772,valid
4,56,3,4,1,14.0,0.75,14.0,3.0,0,1,59,130112320.538,-14661034.2307,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,17,7365738.77153,3359.06899306,valid
2,7,7,1,1,3.5,3.5,7.0,7.0,1,1,353,-1267.57498843,-34366480.3307,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,49,7364664.76917,-4907604.06207,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,18,7364643.6066,4454.23392361,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,1,1,373,7363974.16194,-14723940.6363,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,3,14735171.9639,3023.71715278,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,131,7367367.22306,-4909848.97159,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,30,7367292.39813,1805.44239583,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,7,9823097.69264,2366.09472222,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,5,0,2,0,2.5,0.0,2.5,0,1,2,89,12277159.0003,4670.73386574,bugged
3,10,4,3,2,3.33333333333,1.33333333333,3.33333333333,2.0,0,2,21,14729975.7373,-19633750.1531,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,42,7367426.33844,-4909966.62718,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,21,0.0,-9824076.74144,valid
2,6,0,2,0,3.0,0.0,3.0,0,0,2,18,14729613.0708,8582.61020833,valid
3,13,2,3,2,4.33333333333,0.666666666667,4.33333333333,1.0,0,2,72,27003240.564,-9804569.88068,valid
2,10,0,2,0,5.0,0.0,5.0,0,0,1,20,24552470.0024,11189.4660301,valid
1,58,0,1,0,58.0,0.0,58.0,0,0,1,36,142465434.369,3790.54770836,valid
2,7,1,2,1,3.5,0.5,3.5,1.0,0,1,17,14736410.2692,-4910351.35308,valid
3,6,3,2,1,2.0,1.0,3.0,3.0,0,2,29,7364860.93587,-14730360.02,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,18,24548812.022,14847.446412,valid
3,14,11,3,2,4.66666666667,3.66666666667,4.66666666667,5.5,0,1,22,7357332.89236,-54016099.5,valid
3,21,10,3,2,7.0,3.33333333333,7.0,5.0,1,2,383,27001238.5938,-49078144.7227,valid
3,15,18,3,3,5.0,6.0,5.0,6.0,0,1,34,-7368891.76462,-88387055.7641,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,7253.60059028,valid
7,55,26,7,5,7.85714285714,3.71428571429,7.85714285714,5.2,2,3,381,71207263.067,-127635133.532,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,7253.60059028,valid
3,19,8,3,1,6.33333333333,2.66666666667,6.33333333333,8.0,1,2,55,27004934.5016,-39263600.5765,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1,9819685.52986,5778.2575,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,3,1,2,1,1.5,0.5,1.5,1.0,0,1,40,4909894.53764,-4907679.76521,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,7253.60059028,valid
2,1,2,1,1,0.5,1.0,1.0,2.0,0,1,22,-2454890.58106,-9821028.39133,valid
4,14,9,4,3,3.5,2.25,3.5,3.0,1,3,368,12273290.2699,-44179581.2399,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,19,22102049.8639,5243.65770834,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,8,7367324.33358,1773.50694444,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,327,44171065.4396,43521.6035417,valid
2,8,8,1,1,4.0,4.0,8.0,8.0,1,1,353,-1448.65712963,-39275977.5208,valid
2,43,5,2,1,21.5,2.5,21.5,5.0,0,1,31,93290245.1143,-24506201.3686,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,14,31926299.6006,6457.70832176,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,327,12269740.3999,12089.3343171,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,88,7364532.14448,4565.69604167,bugged
1,35,0,1,0,35.0,0.0,35.0,0,0,1,51,85921263.9769,51544.1625579,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,360,4909134.11374,-14725442.5093,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,1730.61746528,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,28,2455819.06463,546.882210648,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,7253.60059028,valid
2,84,31,2,1,42.0,15.5,42.0,31.0,0,2,372,130098958.174,-152116492.516,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,33,0,1,0,33.0,0.0,33.0,0,0,1,14,81043683.6015,16392.6442014,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,32,22102066.9306,5226.5909375,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,7,24557878.6103,5780.85810186,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,327,12269740.3999,12089.3343171,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,327,29447376.9597,29014.4023611,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,6,7364808.78688,4289.05364583,valid
6,49,9,6,4,8.16666666667,1.5,8.16666666667,2.25,3,2,48,98238095.2446,-44192944.4723,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,49,7364664.76917,-4907604.06207,valid
2,42,1,2,1,21.0,0.5,21.0,1.0,1,2,327,100613283.645,-4811588.35008,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,360,4909134.11374,-14725442.5093,valid
4,12,3,4,3,3.0,0.75,3.0,1.0,0,3,50,22103680.607,-14732695.7699,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,327,39263169.2796,38685.8698148,valid
2,41,23,2,1,20.5,11.5,20.5,23.0,1,1,373,44182914.9792,-112891154.35,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,19,12278916.591,2913.1431713,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,13,0.0,-9823072.74588,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,1,31914014.5485,18742.7603819,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,34,7367426.33844,1671.50208333,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,131,24557890.7435,5768.72488426,valid
2,5,7,1,1,2.5,3.5,5.0,7.0,0,2,57,-4910178.2266,-34371310.633,valid
2,9,1,2,1,4.5,0.5,4.5,1.0,0,2,15,19638944.9188,-4897806.55169,valid
4,53,4,4,3,13.25,1.0,13.25,1.33333333333,1,3,337,120244868.285,-19517955.7272,valid
3,22,1,3,1,7.33333333333,0.333333333333,7.33333333333,1.0,0,3,48,51576343.4026,-4904695.65236,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,29,9819520.58426,5943.20310185,valid
1,24,0,1,0,24.0,0.0,24.0,0,0,1,327,58894753.9194,58028.8047222,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,4,3,2,1,2.0,1.5,2.0,3.0,0,2,9,2455957.88882,-14734360.2201,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,5,41756921.1999,1299.8963426,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,1730.61746528,valid
2,10,1,2,1,5.0,0.5,5.0,1.0,0,1,42,22102279.0153,-4906623.62301,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,88,9819376.19264,6087.59472222,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,131,7367367.22306,1730.61746528,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,7,7364848.31361,4249.52690972,valid
2,6,3,1,1,3.0,1.5,6.0,3.0,1,2,21,7364523.40198,-14724953.6967,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,327,7361844.23993,7253.60059028,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,10,9824273.17042,1190.61694445,valid
2,13,13,1,1,6.5,6.5,13.0,13.0,1,1,353,-2354.06783565,-63823463.4714,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,47,9819644.95171,5818.83564815,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,5,3,2,1,2.5,1.5,2.5,3.0,1,1,360,4909134.11374,-14725442.5093,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,36,9825202.37028,261.417083334,valid
1,58,0,1,0,58.0,0.0,58.0,0,0,1,327,142328988.639,140236.278079,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,327,24539480.7998,24178.6686343,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,327,9815792.31991,9671.4674537,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,29,36823202.191,22287.011632,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,15,2455252.23318,1113.71365741,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,25,4,4,2,6.25,1.0,6.25,2.0,1,2,40,51575038.9513,-19639977.5272,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,88,9819376.19264,6087.59472222,valid
1,49,0,1,0,49.0,0.0,49.0,0,0,1,36,120333380.428,28550.9666782,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,34,24558087.7948,5571.67361112,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,327,17177636.5598,16925.068044,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,5,2455819.04169,546.905150463,valid
2,3,2,1,1,1.5,1.0,3.0,2.0,0,1,366,2454294.0594,-9817288.31765,valid
4,8,4,4,4,2.0,1.0,2.0,1.0,1,1,62,9821337.44738,-19637480.5341,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,14,7365740.99295,3356.84756944,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,16,22105130.1795,2163.34208333,valid
2,9,0,2,0,4.5,0.0,4.5,0,0,1,36,22106708.0266,585.494965281,valid
8,217,47,8,7,27.125,5.875,27.125,6.71428571429,0,1,61,417481436.161,-230742135.123,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,6,12274681.3115,7148.42274306,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,327,26993428.8797,26596.5354977,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,1,10,-4.65243055578,-14731476.1539,valid
2,105,3,2,1,52.5,1.5,52.5,3.0,0,1,20,250516989.955,-14703957.0149,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,357,7363974.16194,-14725147.7945,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,8,7367325.31986,1772.52065972,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,17,4910536.5088,2195.38488426,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,13,7367604.77851,1493.06201389,valid
4,24,4,3,2,6.0,1.0,8.0,2.0,0,3,50,49120331.7768,-19641115.2311,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,57,7364773.82024,-4907712.2716,valid
