% []
@RELATION base

@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE tot_changes_bugged_Methods NUMERIC
@ATTRIBUTE sum_insert_bugged_Methods NUMERIC
@ATTRIBUTE sum_delet_buggeds_Methods NUMERIC
@ATTRIBUTE count_insert_bugged_Methods NUMERIC
@ATTRIBUTE count_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
2,3,3,1,1,1.5,1.5,3.0,3.0,1,2,60,-176.104305555,-14738364.0235,1,0,3,0,1,0.0,3.0,0,3.0,valid
3,13,3,3,2,4.33333333333,1.0,4.33333333333,1.5,0,3,487,24557416.5574,-14730955.8427,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,91,7368428.82917,1177.92774305,1,3,0,1,0,3.0,0.0,3.0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,2588,14734839.8813,4373.6325,0,0,0,0,0,0,0,0,0,bugged
4,101,2,3,2,25.25,0.5,33.6666666667,1.0,0,3,269,243180098.948,-9808912.76674,0,0,0,0,0,0,0,0,0,valid
3,17,2,3,2,5.66666666667,0.666666666667,5.66666666667,1.0,0,3,2865,36838025.5901,-9815444.17704,0,0,0,0,0,0,0,0,0,valid
2,1,3,1,1,0.5,1.5,1.0,3.0,0,2,158,-4912944.50343,-14738898.5716,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,106,7367833.89417,1772.86274306,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,1569,7367419.94149,-14732723.8578,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,11,17194502.7314,1246.36806713,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
2,5,1,1,1,2.5,0.5,5.0,1.0,0,2,129,9822849.80957,-4909074.34418,0,0,0,0,0,0,0,0,0,valid
8,54,6,6,6,6.75,0.75,9.0,1.0,0,3,1800,117878428.926,-29437098.0306,0,0,0,0,0,0,0,0,0,valid
2,19,19,1,1,9.5,9.5,19.0,19.0,0,2,329,-151.256053239,-93343072.3708,0,0,0,0,0,0,0,0,0,valid
2,6,6,1,1,3.0,3.0,6.0,6.0,0,1,2656,-0.026388887316,-29469679.789,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,56,34381293.1062,10205.0927546,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,106,14734839.9005,4373.61333333,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,52,9823226.5988,2915.74375,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,82,19651434.6864,849.998703703,0,0,0,0,0,0,0,0,0,valid
1,19,0,1,0,19.0,0.0,19.0,0,0,1,79,46672994.4685,1181.65859953,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
2,12,2,2,1,6.0,1.0,6.0,2.0,0,1,327,24564285.8861,-9825067.54905,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,502,7369555.48142,51.2754861107,1,3,0,1,0,3.0,0.0,3.0,0,valid
3,10,3,3,2,3.33333333333,1.0,3.33333333333,1.5,2,3,122,17191698.6826,-14733973.0691,2,5,3,2,2,2.5,1.5,2.5,1.5,valid
2,5,0,2,0,2.5,0.0,2.5,0,0,2,33,12279717.9976,2959.93061342,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,37,14734839.8976,4373.61625,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,44,7367419.94861,2186.80829861,1,3,0,1,0,3.0,0.0,3.0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,2588,4911613.29377,1457.8775,0,0,0,0,0,0,0,0,0,valid
3,6,1,3,1,2.0,0.333333333333,2.0,1.0,0,2,2653,12279033.2386,-4908388.18826,0,0,0,0,0,0,0,0,0,valid
2,24,7,2,1,12.0,3.5,12.0,7.0,0,1,524,41757729.0508,-34386259.7544,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,157,9823226.60019,2915.74236111,1,4,0,1,0,4.0,0.0,4.0,0,valid
3,20,2,3,2,6.66666666667,0.666666666667,6.66666666667,1.0,0,3,48,44212310.3717,-9819919.81894,0,0,0,0,0,0,0,0,0,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,1,2658,9823226.58866,-4908697.54109,0,0,0,0,0,0,0,0,0,valid
1,99,0,1,0,99.0,0.0,99.0,0,0,1,235,243160519.724,36503.2536458,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,100,27013873.1483,8018.29365741,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,157,12282067.4599,610.468287036,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,2702,7367419.94066,-4910722.1215,0,0,0,0,0,0,0,0,0,valid
4,17,5,4,3,4.25,1.25,4.25,1.66666666667,0,2,2853,29469029.8176,-24551269.0628,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,21,0,2,0,10.5,0.0,10.5,0,0,2,595,51572482.5133,14764.7850926,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,2186.81625,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,31,3,2,1,15.5,1.5,15.5,3.0,0,1,86,68762586.1961,-14714429.7022,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,39,3,1,1,19.5,1.5,39.0,3.0,0,2,339,88431345.1693,-14734803.6594,0,0,0,0,0,0,0,0,0,valid
1,53,0,1,0,53.0,0.0,53.0,0,0,1,9,130188533.5,7852.53827545,0,0,0,0,0,0,0,0,0,valid
3,71,8,3,2,23.6666666667,2.66666666667,23.6666666667,4.0,2,3,208,154725864.833,-39264934.5923,2,70,7,2,1,35.0,3.5,35.0,7.0,bugged
1,5,0,1,0,5.0,0.0,5.0,0,0,1,233,12282671.8991,6.02905092575,0,0,0,0,0,0,0,0,0,valid
3,31,3,3,2,10.3333333333,1.0,10.3333333333,1.5,2,2,8,68765525.7267,-14718954.8905,3,31,3,3,2,10.3333333333,1.0,10.3333333333,1.5,bugged
1,9,0,1,0,9.0,0.0,9.0,0,0,1,71,22102889.2257,5931.045,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
3,31,16,3,2,10.3333333333,5.33333333333,10.3333333333,8.0,0,3,182,36840089.969,-78593042.5956,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,108,39292906.3969,11662.9733333,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,108,39292906.3969,11662.9733333,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,108,39292906.3969,11662.9733333,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,10,2,2,1,5.0,1.0,5.0,2.0,0,1,442,19651141.2873,-9824589.91227,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,79,27020855.9329,1035.5090625,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
3,38,2,3,2,12.6666666667,0.666666666667,12.6666666667,1.0,0,2,547,88430422.3833,-9820850.70525,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,35,9823226.60162,2915.74092592,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,2186.81625,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,138,31933908.0954,1054.51787037,0,0,0,0,0,0,0,0,0,valid
17,148,69,17,10,8.70588235294,4.05882352941,8.70588235294,6.9,0,4,2757,194013314.127,-338876849.607,0,0,0,0,0,0,0,0,0,valid
2,17,1,2,1,8.5,0.5,8.5,1.0,0,2,526,39301591.8013,-4909739.5409,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,336,7369299.98253,306.774374999,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,11,0,1,0,11.0,0.0,11.0,0,0,1,82,27020722.6938,1168.74821759,0,0,0,0,0,0,0,0,0,valid
1,31,0,1,0,31.0,0.0,31.0,0,0,1,21,76149247.8629,3355.29181711,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,336,4912866.65502,204.516249999,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,2588,9823226.58755,2915.755,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,56,39292906.407,11662.9631481,0,0,0,0,0,0,0,0,0,valid
3,17,3,3,2,5.66666666667,1.0,5.66666666667,1.5,0,1,89,34390419.2819,-14737807.457,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,61,7368487.56868,1119.18822917,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,37,12279033.248,3644.68020833,1,5,0,1,0,5.0,0.0,5.0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,502,7369555.48142,51.2754861107,1,3,0,1,0,3.0,0.0,3.0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,2186.81625,0,0,0,0,0,0,0,0,0,valid
4,25,8,4,3,6.25,2.0,6.25,2.66666666667,0,2,1453,41748713.0332,-39281224.5373,0,0,0,0,0,0,0,0,0,valid
2,19,1,2,1,9.5,0.5,9.5,1.0,1,2,212,44210572.975,-4905471.11188,2,19,1,2,1,9.5,0.5,9.5,1.0,valid
10,94,19,10,7,9.4,1.9,9.4,2.71428571429,2,4,1009,184192385.436,-93286596.8888,2,18,10,2,2,9.0,5.0,9.0,5.0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,2588,27013873.1158,8018.32624999,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,33,5,2,1,16.5,2.5,16.5,5.0,0,2,29,68768088.6033,-24549087.7102,0,0,0,0,0,0,0,0,0,bugged
2,6,1,2,1,3.0,0.5,3.0,1.0,0,1,205,12279033.2504,-4907968.62442,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,106,14734839.9005,4373.61333333,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,23,44206120.3154,11520.2260417,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,2186.81625,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,16,0,1,0,16.0,0.0,16.0,0,0,1,235,39298669.8544,5899.51574074,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,3,1,1,4.0,3.0,4.0,3.0,0,1,17,2456512.94877,-14739055.0558,1,4,3,1,1,4.0,3.0,4.0,3.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,139,7367419.94931,2186.80760416,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,346,-24.2347222222,-14738624.1998,0,0,0,0,0,0,0,0,0,valid
3,45,1,3,1,15.0,0.333333333333,15.0,1.0,0,1,541,108075841.86,-4900975.06698,0,0,0,0,0,0,0,0,0,valid
3,16,5,2,2,5.33333333333,1.66666666667,8.0,2.5,1,1,164,27013873.1584,-24550048.2341,1,8,4,1,1,8.0,4.0,8.0,4.0,valid
1,57,0,1,0,57.0,0.0,57.0,0,0,1,15,140012911.919,9616.46274304,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,2588,9823226.58755,2915.755,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,157,31925486.4506,9476.16267361,1,13,0,1,0,13.0,0.0,13.0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,43,8,6,5,7.16666666667,1.33333333333,7.16666666667,1.6,0,4,233,85955687.6837,-39275989.487,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,6,7367715.57146,1891.18545139,0,0,0,0,0,0,0,0,0,valid
2,43,2,2,1,21.5,1.0,21.5,2.0,0,1,57,100703200.788,-9809951.52558,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,0,1,0,4.0,0.0,4.0,0,0,1,2588,9823226.58755,2915.755,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,235,9824667.46361,1474.87893518,0,0,0,0,0,0,0,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,188,34389436.911,2061.28789351,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,53,31927291.1848,7671.42849537,0,0,0,0,0,0,0,0,0,valid
2,2,2,1,1,1.0,1.0,2.0,2.0,0,1,334,-0.00157407391816,-9823226.60204,0,0,0,0,0,0,0,0,0,valid
2,19,3,2,1,9.5,1.5,9.5,3.0,0,1,442,39302282.5746,-14736313.1695,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,63,9825858.84981,283.49273148,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,1569,7367419.94149,-14732723.8578,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,2186.81625,0,0,0,0,0,0,0,0,0,valid
2,9,0,2,0,4.5,0.0,4.5,0,0,2,1556,22102692.6424,6127.62832176,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,233,19652275.0386,9.64648148045,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,181,7369177.98274,-4912470.0235,0,0,0,0,0,0,0,0,0,valid
3,6,3,2,1,2.0,1.0,3.0,3.0,2,3,2648,7367818.20618,-14735068.4488,2,3,3,1,1,1.5,1.5,3.0,3.0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,9,22107290.1994,1530.07135417,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,5,0,1,0,5.0,0.0,5.0,0,0,1,2588,12279033.2344,3644.69375,0,0,0,0,0,0,0,0,0,valid
2,37,1,2,1,18.5,0.5,18.5,1.0,0,2,103,88431971.3912,-4909637.09449,0,0,0,0,0,0,0,0,0,valid
2,45,0,2,0,22.5,0.0,22.5,0,0,1,44,110515475.18,28626.1734838,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,6,7367419.95875,2186.79815972,1,3,0,1,0,3.0,0.0,3.0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,520,41757941.2889,3163.66694444,0,0,0,0,0,0,0,0,0,valid
2,3,1,2,1,1.5,0.5,1.5,1.0,0,2,230,4912801.24352,-4912628.86991,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,35,7367419.95122,2186.80569444,0,0,0,0,0,0,0,0,0,bugged
2,33,6,1,1,16.5,3.0,33.0,6.0,0,1,3,66306779.5272,-29449998.5056,0,0,0,0,0,0,0,0,0,valid
3,17,1,3,1,5.66666666667,0.333333333333,5.66666666667,1.0,0,2,1080,39293449.2569,-4901916.87428,0,0,0,0,0,0,0,0,0,valid
4,43,28,3,3,10.75,7.0,14.3333333333,9.33333333333,0,1,211,36836191.2962,-137523169.902,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
1,38,0,1,0,38.0,0.0,38.0,0,0,1,3,93329732.4077,18619.8465046,0,0,0,0,0,0,0,0,0,valid
2,43,25,2,1,21.5,12.5,21.5,25.0,0,2,145,44214765.1998,-122822291.146,0,0,0,0,0,0,0,0,0,valid
2,30,18,2,1,15.0,9.0,15.0,18.0,0,2,145,29476482.8149,-88432175.6586,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,1569,7367419.94149,-14732723.8578,0,0,0,0,0,0,0,0,0,valid
6,103,63,6,5,17.1666666667,10.5,17.1666666667,12.6,2,3,511,98231257.1459,-309409564.103,2,9,12,2,2,4.5,6.0,4.5,6.0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,157,7367419.95014,2186.80677083,1,3,0,1,0,3.0,0.0,3.0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,398,7369299.98253,-4912576.12252,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,235,24561668.659,3687.19733796,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,2186.81625,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,35,7,6,3,5.83333333333,1.16666666667,5.83333333333,2.33333333333,0,3,3807,68762685.2323,-34363155.5246,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,520,7369048.46274,558.294166666,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,502,7369555.48142,51.2754861107,1,3,0,1,0,3.0,0.0,3.0,0,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,1546,44204519.649,13120.8925,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,188,9825553.40315,588.939398147,0,0,0,0,0,0,0,0,0,valid
2,3,1,1,1,1.5,0.5,3.0,1.0,1,2,113,4911839.44358,-4910757.17348,1,0,1,0,1,0.0,1.0,0,1.0,valid
2,15,2,2,1,7.5,1.0,7.5,2.0,1,1,47,31931460.8871,-9821575.75786,1,9,2,1,1,9.0,2.0,9.0,2.0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,71,24558765.8064,6590.05,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,91,15,2,1,45.5,7.5,45.5,15.0,0,1,529,186682912.021,-73677149.9209,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,100,17190646.5489,5102.55050926,0,0,0,0,0,0,0,0,0,valid
3,4,1,2,1,1.33333333333,0.333333333333,2.0,1.0,2,2,689,7366708.10677,-4910138.33748,2,3,1,1,1,1.5,0.5,3.0,1.0,valid
3,24,1,2,1,8.0,0.333333333333,12.0,1.0,0,3,290,56483531.0437,-4896057.68924,0,0,0,0,0,0,0,0,0,valid
3,14,3,3,2,4.66666666667,1.0,4.66666666667,1.5,0,3,1924,27013223.1705,-14730226.8701,0,0,0,0,0,0,0,0,0,valid
5,20,7,5,3,4.0,1.4,4.0,2.33333333333,0,1,353,31925658.3195,-34372060.689,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,2588,14734839.8813,4373.6325,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,30,14738661.8985,551.615277776,0,0,0,0,0,0,0,0,0,bugged
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,232,7367419.94931,-4909702.45517,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,64,7367419.94889,2186.80802083,0,0,0,0,0,0,0,0,0,valid
3,17,1,3,1,5.66666666667,0.333333333333,5.66666666667,1.0,0,2,3721,39293529.0391,-4900572.96324,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,0,1,0,4.0,0.0,4.0,0,0,1,520,9825397.95032,744.392222222,0,0,0,0,0,0,0,0,0,valid
1,0,4,0,1,0.0,4.0,0,4.0,0,1,138,-9825817.87551,-19651960.2181,0,0,0,0,0,0,0,0,0,valid
1,24,0,1,0,24.0,0.0,24.0,0,0,1,502,58956443.8514,410.203888886,1,24,0,1,0,24.0,0.0,24.0,0,valid
2,54,15,2,1,27.0,7.5,27.0,15.0,1,2,34,95780229.4392,-73652660.4567,1,4,15,1,1,4.0,15.0,4.0,15.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,2588,7367419.94066,2186.81625,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,108,7367419.94941,2186.8075,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,2588,19646453.1751,5831.51,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,29,2456455.33102,80.2546180552,0,0,0,0,0,0,0,0,0,valid
2,27,1,2,1,13.5,0.5,13.5,1.0,0,1,3662,63850972.8191,-4892660.88683,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,211,7367419.95035,-4909702.45622,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,188,17194718.4555,1030.64394676,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,5,7369099.39781,507.359097222,1,3,0,1,0,3.0,0.0,3.0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,1,2,151,7367419.95028,-4909702.45615,1,3,0,1,0,3.0,0.0,3.0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,27,0,1,0,27.0,0.0,27.0,0,0,1,2588,66306779.4659,19681.34625,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1546,9823226.58866,2915.75388889,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1546,24558066.4716,7289.38472222,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1546,7367419.94149,2186.81541667,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,520,7369048.46274,558.294166666,0,0,0,0,0,0,0,0,0,valid
2,21,1,2,1,10.5,0.5,10.5,1.0,1,2,279,49116133.0009,-4897959.96653,2,21,1,2,1,10.5,0.5,10.5,1.0,valid
2,9,1,2,1,4.5,0.5,4.5,1.0,0,1,529,19650872.1974,-4911317.00618,0,0,0,0,0,0,0,0,0,valid
