% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
0,0,0,0,0,0,0,0,0,0,0,3868.31226852,0,0,2,3,2,1,1,1.5,1.0,3.0,2.0,0,1,113,2452390.94944,-9805708.26155,valid
0,0,0,0,0,0,0,0,0,0,0,993.815648148,0,0,1,0,3,0,1,0.0,3.0,0,3.0,0,1,23,-7365809.11424,-14734599.6754,valid
2,11,4,2,2,5.5,2.0,5.5,2.0,0,1,276.113993056,0,0,4,24,8,4,3,6.0,2.0,6.0,2.66666666667,0,1,6,39282734.4869,-39266705.9808,valid
0,0,0,0,0,0,0,0,0,0,0,2880.77627315,0,0,6,57,56,5,5,9.5,9.33333333333,11.4,11.2,0,4,146,2438409.26759,-274737219.298,valid
0,0,0,0,0,0,0,0,0,0,0,3562.16783565,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,42,9810805.41023,14248.6713426,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,56.2531134263,56.2531134263,56.2531134263,1,3,0,1,0,3.0,0.0,3.0,0,0,1,31,7368621.80184,168.759340279,valid
0,0,0,0,0,0,0,0,0,0,0,599.067743056,0,0,2,2,2,2,2,1.0,1.0,1.0,1.0,0,1,13,0.0,-9822634.35565,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,17,8,2,1,8.5,4.0,8.5,8.0,0,1,1174,22071309.0272,-39202966.4859,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14702573.8227,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14702573.8227,valid
0,0,0,0,0,0,0,0,0,0,0,2987.42142361,0,0,1,88,0,1,0,88.0,0.0,88.0,0,0,1,5,215888296.709,262893.085278,valid
0,0,0,0,0,0,0,0,0,0,0,3519.35819444,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,10558.0745833,valid
0,0,0,0,0,0,0,0,0,0,0,2290.01627315,0,0,1,10,0,1,0,10.0,0.0,10.0,0,0,1,11,24539735.0412,22900.1627315,valid
0,0,0,0,0,0,0,0,0,0,0,324.859953704,0,0,3,18,17,3,3,6.0,5.66666666667,6.0,5.66666666667,0,2,284,2455938.66044,-83473047.7745,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45438,-14702573.8215,valid
0,0,0,0,0,0,0,0,0,0,0,613.908206019,0,0,1,0,3,0,1,0.0,3.0,0,3.0,0,1,31,-7366948.83656,-14735739.3977,valid
0,0,0,0,0,0,0,0,0,0,0,1734.50445602,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,26,7360317.31462,-14718700.8491,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,56.397488426,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,2,7368621.36872,169.192465277,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45674,-14702573.8239,valid
0,0,0,0,0,0,0,0,0,0,0,3248.28658565,0,0,3,25,25,2,2,8.33333333333,8.33333333333,12.5,12.5,0,2,64,-27.9527314752,-122650727.983,valid
0,0,0,0,0,0,0,0,0,0,0,993.79613426,0,0,2,8,4,2,1,4.0,2.0,4.0,4.0,0,2,74,9821064.05356,-19638167.7661,valid
0,0,0,0,0,0,0,0,0,0,0,610.819918982,0,0,1,6,15,1,1,6.0,15.0,6.0,15.0,0,1,9,-22100874.3043,-73675078.3935,valid
0,0,0,0,0,0,0,0,0,0,0,2987.4222338,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,8962.26670139,valid
0,0,0,0,0,0,0,0,0,0,0,324.859953704,633.884259259,0,4,13,5,4,4,3.25,1.25,3.25,1.25,1,1,201,19645751.118,-24553244.7131,valid
0,0,0,0,0,0,0,0,0,0,0,630.901365741,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,7,9822530.47611,2523.60546296,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,12,6,2,1,6.0,3.0,6.0,6.0,0,1,626,14714206.9183,-29405147.6526,valid
0,0,0,0,0,0,0,0,0,0,0,3385.65655093,3385.65655093,0,3,20,9,3,2,6.66666666667,3.0,6.66666666667,4.5,1,2,626,26978086.1904,-44103974.4209,valid
0,0,0,0,0,0,0,0,0,0,0,619.255370371,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,60,14733865.5901,3715.53222222,valid
0,0,0,0,0,0,0,0,0,0,0,628.221793982,0,0,2,39,39,2,2,19.5,19.5,19.5,19.5,0,1,141,0.0,-191471730.233,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,16,8,2,1,8.0,4.0,8.0,8.0,0,1,626,19618942.5544,-39206863.5334,valid
0,0,0,0,0,0,0,0,0,0,0,629.189270834,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,6,7366902.99337,1887.5678125,valid
0,0,0,0,0,0,0,0,0,0,0,2890.79967593,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,80,14720236.3243,17344.7980556,valid
0,0,0,0,0,0,0,0,0,0,0,3145.91583333,0,0,3,7,2,3,2,2.33333333333,0.666666666667,2.33333333333,1.0,0,2,72,12264437.4053,-9795568.02941,valid
0,0,0,0,0,0,0,0,0,0,0,639.3915625,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,2,7366872.38649,1918.1746875,valid
0,0,0,0,0,0,0,0,0,0,0,3519.35819444,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,10558.0745833,valid
0,0,0,0,0,0,0,0,0,0,0,2290.00131944,0,0,2,26,17,2,1,13.0,8.5,13.0,17.0,0,1,2,22073826.2175,-83402554.1825,valid
0,0,0,0,0,0,0,0,0,0,0,324.859953704,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,165,0.0,-4911877.32088,valid
0,0,0,0,0,0,0,0,0,0,0,628.223946759,0,0,2,12,12,2,2,6.0,6.0,6.0,6.0,0,1,143,0.0,-58912639.4763,valid
0,0,0,0,0,0,0,0,0,0,0,3161.70028935,0,0,2,19,13,1,1,9.5,6.5,19.0,13.0,0,1,29,14717103.1044,-63760169.3047,valid
0,0,0,0,0,0,0,0,0,0,0,2282.32256944,0,0,2,22,21,1,1,11.0,10.5,22.0,21.0,0,1,28,2453920.83583,-103064867.624,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4613,-4893084.54289,valid
0,0,0,0,0,0,0,0,0,0,0,2290.01819444,2290.01819444,0,6,35,28,5,5,5.83333333333,4.66666666667,7.0,5.6,1,3,124,17170591.3936,-137357064.001,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,56.2531134263,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,31,7368621.80184,168.759340279,valid
0,0,0,0,0,0,0,0,0,0,0,3519.35819444,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,10558.0745833,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,56.3883564817,610.912627315,0,2,11,1,2,1,5.5,0.5,5.5,1.0,1,1,16,24556526.0777,-4906305.1378,valid
0,0,0,0,0,0,0,0,0,0,0,993.79613426,0,0,2,6,6,2,2,3.0,3.0,3.0,3.0,0,2,74,0.0,-29463214.4259,valid
0,0,0,0,0,0,0,0,0,0,0,3495.17555556,0,0,4,13,3,4,2,3.25,0.75,3.25,1.5,0,2,727,24526330.5988,-14679522.417,valid
0,0,0,0,0,0,0,0,0,0,0,2890.79967593,0,0,4,15,7,4,3,3.75,1.75,3.75,2.33333333333,0,1,160,19623884.0588,-34317901.5614,valid
0,0,0,0,0,0,0,0,0,0,0,778.495972223,778.495972223,0,1,7,0,1,0,7.0,0.0,7.0,0,0,1,4,17188395.1709,5449.47180556,valid
0,0,0,0,0,0,0,0,0,0,0,1742.03388889,0,0,1,46,0,1,0,46.0,0.0,46.0,0,0,1,33,112907988.379,80133.5588889,valid
0,0,0,0,0,0,0,0,0,0,0,324.859953704,0,0,1,4,2,1,1,4.0,2.0,4.0,2.0,0,1,165,4911877.32088,-9823104.92185,valid
0,0,0,0,0,0,0,0,0,0,0,599.067743056,0,0,3,3,3,3,3,1.0,1.0,1.0,1.0,0,1,16,0.0,-14733252.7039,valid
0,0,0,0,0,0,0,0,0,0,0,2987.4222338,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,8962.26670139,valid
0,0,0,0,0,0,0,0,0,0,0,3198.50130787,0,0,2,10,5,2,1,5.0,2.5,5.0,5.0,0,2,126,12263720.811,-24513053.3999,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,2,1,2,1,1.0,0.5,1.0,1.0,0,1,626,2452367.81852,-4900857.9409,valid
0,0,0,0,0,0,0,0,0,0,0,619.989849537,619.989849537,0,3,4,4,2,2,1.33333333333,1.33333333333,2.0,2.0,1,1,138,-10.867118055,-19638922.2127,valid
0,0,0,0,0,0,0,0,0,0,0,324.859953704,0,0,1,2,1,1,1,2.0,1.0,2.0,1.0,0,1,165,2455938.66044,-4911552.46093,valid
0,0,0,0,0,0,0,0,0,0,0,632.8565625,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,18,7366891.99149,1898.5696875,valid
0,0,0,0,0,0,0,0,0,0,0,615.234050926,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,60,7366924.75243,-14732023.9093,valid
0,0,0,0,0,0,0,0,0,0,0,2987.4222338,0,0,6,62,31,6,5,10.3333333333,5.16666666667,10.3333333333,6.2,0,3,706,76024449.8927,-151938694.888,valid
0,0,0,0,0,0,0,0,0,0,0,1732.92493056,1732.92493056,0,8,175,104,7,7,21.875,13.0,25.0,14.8571428571,2,4,734,174109409.048,-509858429.508,valid
0,0,0,0,0,0,0,0,0,0,0,329.915775463,329.915775463,0,7,81,92,6,7,11.5714285714,13.1428571429,13.5,13.1428571429,2,2,114,-26990007.058,-451761588.12,valid
0,0,0,0,0,0,0,0,0,0,0,630.901365741,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,7,7366897.85708,1892.70409722,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,12,6,2,1,6.0,3.0,6.0,6.0,0,1,626,14714206.9284,-29405147.6627,valid
0,0,0,0,0,0,0,0,0,0,0,331.139895834,331.139895834,0,6,4,5,4,5,0.666666666667,0.833333333333,1.0,1.0,1,1,72,-2455645.93825,-24555454.0723,valid
0,0,0,0,0,0,0,0,0,0,0,3198.50130787,0,0,2,16,8,2,1,8.0,4.0,8.0,8.0,0,2,126,19621953.2976,-39220885.4398,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,14,7,2,1,7.0,3.5,7.0,7.0,0,1,626,17166574.7351,-34306005.5917,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,271.060578704,0,0,3,6,7,3,3,2.0,2.33333333333,2.0,2.33333333333,0,1,184,-2455608.55471,-34382583.3877,valid
0,0,0,0,0,0,0,0,0,0,0,993.79613426,0,0,3,7,7,3,3,2.33333333333,2.33333333333,2.33333333333,2.33333333333,0,2,202,0.0,-34372429.7789,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,16,8,2,1,8.0,4.0,8.0,8.0,0,1,626,19618942.5578,-39206863.5369,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,984.022280093,0,0,2,13,6,2,1,6.5,3.0,6.5,6.0,0,2,33,17186889.0094,-29456398.344,valid
0,0,0,0,0,0,0,0,0,0,0,3012.23953704,0,0,1,22,0,1,0,22.0,0.0,22.0,0,0,1,42,53971528.1788,66269.2698148,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,8,4,2,1,4.0,2.0,4.0,4.0,0,1,626,9809471.2856,-19603431.7751,valid
0,0,0,0,0,0,0,0,0,0,0,3514.02788194,0,0,3,13,7,3,2,4.33333333333,2.33333333333,4.33333333333,3.5,0,2,626,14714206.9135,-34310646.6328,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4609,-4893084.5425,valid
0,0,0,0,0,0,0,0,0,0,0,3198.50130787,0,0,3,13,7,3,2,4.33333333333,2.33333333333,4.33333333333,3.5,0,3,127,14716464.9732,-34321248.2953,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,10,5,2,1,5.0,2.5,5.0,5.0,0,1,626,12261839.0986,-24504289.7105,valid
2,2,2,2,2,1.0,1.0,1.0,1.0,1,1,56.2388078705,56.2531134263,56.2531134263,4,19,3,4,3,4.75,0.75,4.75,1.0,1,2,80,39284317.7357,-14720201.1099,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14702573.8227,valid
0,0,0,0,0,0,0,0,0,0,0,1655.90314815,0,0,3,5,4,3,3,1.66666666667,1.33333333333,1.66666666667,1.33333333333,0,3,188,2453343.19984,-19625902.9224,valid
0,0,0,0,0,0,0,0,0,0,0,3198.50130787,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,126,7358232.4866,-14707832.0399,valid
0,0,0,0,0,0,0,0,0,0,0,3519.35819444,0,0,3,13,4,3,1,4.33333333333,1.33333333333,4.33333333333,4.0,0,1,727,22073192.0935,-19585834.9811,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14702573.8227,valid
0,0,0,0,0,0,0,0,0,0,0,1655.84387732,0,0,3,9,6,3,2,3.0,2.0,3.0,3.0,0,2,143,7363584.8574,-29449624.7093,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45556,-14702573.8227,valid
0,0,0,0,0,0,0,0,0,0,0,3770.03978009,0,0,2,4,3,1,1,2.0,1.5,4.0,3.0,0,1,157,2452094.71242,-14710792.0757,valid
0,0,0,0,0,0,0,0,0,0,0,3145.91583333,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,55,0.0,-4906235.20912,valid
0,0,0,0,0,0,0,0,0,0,0,1725.10702546,0,0,4,7,5,4,3,1.75,1.25,1.75,1.66666666667,0,3,92,4906203.64021,-24528112.0009,valid
0,0,0,0,0,0,0,0,0,0,0,987.758587963,0,0,2,149,149,2,2,74.5,74.5,74.5,74.5,0,1,32,726.108576357,-731671297.423,valid
0,0,0,0,0,0,0,0,0,0,0,3562.16783565,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,42,9810805.41023,14248.6713426,valid
0,0,0,0,0,0,0,0,0,0,0,1655.84387732,0,0,4,25,14,4,3,6.25,3.5,6.25,4.66666666667,0,2,185,26999736.3516,-68709576.7963,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,56.2531134263,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,31,7368621.80184,168.759340279,valid
0,0,0,0,0,0,0,0,0,0,0,1655.90314815,0,0,2,8,4,2,1,4.0,2.0,4.0,4.0,0,2,146,9813088.54106,-19624895.3975,valid
0,0,0,0,0,0,0,0,0,0,0,993.79613426,0,0,2,6,6,2,2,3.0,3.0,3.0,3.0,0,2,74,0.0,-29463214.4259,valid
0,0,0,0,0,0,0,0,0,0,0,3198.50130787,0,0,2,8,4,2,1,4.0,2.0,4.0,4.0,0,2,126,9810976.6488,-19610442.7199,valid
0,0,0,0,0,0,0,0,0,0,0,3248.28658565,3562.17636574,0,3,22,11,2,1,7.33333333333,3.66666666667,11.0,11.0,1,2,70,26979728.7607,-53927137.2274,valid
0,0,0,0,0,0,0,0,0,0,0,1724.1071875,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,36,0.0,-4909078.82641,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,12,6,2,1,6.0,3.0,6.0,6.0,0,1,626,14714206.9111,-29405147.6454,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45917,-14702573.8263,valid
0,0,0,0,0,0,0,0,0,0,0,611.146481482,1748.96747685,0,6,12,6,4,5,2.0,1.0,3.0,1.2,1,2,176,14730507.216,-29454287.2721,valid
0,0,0,0,0,0,0,0,0,0,0,324.859953704,0,0,1,4,2,1,1,4.0,2.0,4.0,2.0,0,1,165,4911877.32088,-9823104.92185,valid
0,0,0,0,0,0,0,0,0,0,0,3514.02788194,0,0,3,13,7,3,2,4.33333333333,2.33333333333,4.33333333333,3.5,0,2,626,14714206.9135,-34310646.6328,valid
0,0,0,0,0,0,0,0,0,0,0,1655.90314815,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,177,7360118.16215,-14718973.3044,valid
0,0,0,0,0,0,0,0,0,0,0,3471.41266204,0,0,3,14,4,3,2,4.66666666667,1.33333333333,4.66666666667,2.0,0,2,631,24526648.216,-19583858.1559,valid
0,0,0,0,0,0,0,0,0,0,0,2787.29412037,0,0,3,20,6,2,2,6.66666666667,2.0,10.0,3.0,0,2,17,34347260.8231,-29400365.1394,valid
0,0,0,0,0,0,0,0,0,0,0,324.859953704,0,0,1,2,1,1,1,2.0,1.0,2.0,1.0,0,1,165,2455938.66044,-4911552.46093,valid
0,0,0,0,0,0,0,0,0,0,0,3495.17555556,0,0,3,20,10,3,2,6.66666666667,3.33333333333,6.66666666667,5.0,0,2,637,24524479.2548,-49010946.5724,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,23,10,2,1,11.5,5.0,11.5,10.0,0,1,626,31880799.655,-48996910.3177,valid
0,0,0,0,0,0,0,0,0,0,0,2987.4222338,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,8962.26670139,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.4642,-14702573.8314,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45309,-14702573.8202,valid
0,0,0,0,0,0,0,0,0,0,0,3012.23953704,0,0,1,15,0,1,0,15.0,0.0,15.0,0,0,1,42,36798769.2128,45183.5930556,valid
0,0,0,0,0,0,0,0,0,0,0,3519.35819444,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,10558.0745833,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.4642,-14702573.8314,valid
0,0,0,0,0,0,0,0,0,0,0,1655.90314815,0,0,3,28,12,3,2,9.33333333333,4.0,9.33333333333,6.0,0,2,178,39254201.176,-58862165.7689,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,10,5,2,1,5.0,2.5,5.0,5.0,0,1,626,12261839.0926,-24504289.7045,valid
0,0,0,0,0,0,0,0,0,0,0,993.79587963,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,68,7364614.10795,-4906362.9958,valid
0,0,0,0,0,0,0,0,0,0,0,324.859953704,331.139895834,0,4,29,4,4,2,7.25,1.0,7.25,2.0,1,1,183,61392464.626,-19632192.2759,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.4613,-4893084.54289,valid
0,0,0,0,0,0,0,0,0,0,0,993.661909722,0,0,1,8,0,1,0,8.0,0.0,8.0,0,0,1,32,19642158.8679,7949.29527778,valid
0,0,0,0,0,0,0,0,0,0,0,2990.68496528,0,0,4,46,21,4,3,11.5,5.25,11.5,7.0,0,3,633,61311224.2352,-102907589.23,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,626,7357121.46341,-4893084.54501,valid
0,0,0,0,0,0,0,0,0,0,0,3519.35819444,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,10558.0745833,valid
0,0,0,0,0,0,0,0,0,0,0,2987.4222338,0,0,1,16,0,1,0,16.0,0.0,16.0,0,0,1,83,39252417.5706,47798.7557407,valid
0,0,0,0,0,0,0,0,0,0,0,3198.50130787,0,0,2,22,11,2,1,11.0,5.5,11.0,11.0,0,2,126,26980185.7842,-53928717.4797,valid
0,0,0,0,0,0,0,0,0,0,0,1655.84387732,0,0,2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,139,7362195.36934,-4902620.16119,valid
0,0,0,0,0,0,0,0,0,0,0,2987.4222338,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,83,14719656.589,17924.5334028,valid
0,0,0,0,0,0,0,0,0,0,0,2987.4222338,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,83,7359828.29448,8962.26670139,valid
0,0,0,0,0,0,0,0,0,0,0,615.198888889,0,0,3,7,1,3,1,2.33333333333,0.333333333333,2.33333333333,1.0,0,1,7,14733889.7016,-4907605.16183,valid
0,0,0,0,0,0,0,0,0,0,0,621.203333334,0,0,2,8,5,2,1,4.0,2.5,4.0,5.0,0,1,14,7366921.90964,-24554554.5191,valid
0,0,0,0,0,0,0,0,0,0,0,1735.23459491,0,0,1,21,0,1,0,21.0,0.0,21.0,0,0,1,25,51545094.0018,36439.9264931,valid
0,0,0,0,0,0,0,0,0,0,0,324.859953704,0,0,1,2,1,1,1,2.0,1.0,2.0,1.0,0,1,165,2455938.66044,-4911552.46093,valid
0,0,0,0,0,0,0,0,0,0,0,1655.90314815,0,0,2,48,24,2,1,24.0,12.0,24.0,24.0,0,2,144,58878531.2,-117749372.338,valid
0,0,0,0,0,0,0,0,0,0,0,3248.28658565,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,47,7359045.70142,9744.85975695,valid
0,0,0,0,0,0,0,0,0,0,0,634.006678241,0,0,5,54,71,4,5,10.8,14.2,13.5,14.2,0,2,214,-41746423.0528,-348636494.812,valid
0,0,0,0,0,0,0,0,0,0,0,623.321122685,0,0,2,7,0,2,0,3.5,0.0,3.5,0,0,1,9,17189475.2239,4369.41883102,valid
0,0,0,0,0,0,0,0,0,0,0,605.18519676,0,0,1,9,0,1,0,9.0,0.0,9.0,0,0,1,13,22100925.0168,5446.66677084,valid
0,0,0,0,0,0,0,0,0,0,0,2987.4222338,0,0,1,6,0,1,0,6.0,0.0,6.0,0,0,1,83,14719656.589,17924.5334028,valid
0,0,0,0,0,0,0,0,0,0,0,619.255370371,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,60,7366932.79507,1857.76611111,valid
0,0,0,0,0,0,0,0,0,0,0,1655.90314815,1659.99594907,0,11,134,40,10,8,12.1818181818,3.63636363636,13.4,5.0,2,5,869,230577227.657,-195938218.857,valid
0,0,0,0,0,0,0,0,0,0,0,3376.03934028,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,25,9811549.92421,13504.1573611,valid
0,0,0,0,0,0,0,0,0,0,0,646.867314815,0,0,1,4,0,1,0,4.0,0.0,4.0,0,0,1,16,9822466.61231,2587.46925926,valid
0,0,0,0,0,0,0,0,0,0,0,611.828136574,611.828136574,0,5,8,4,5,4,1.6,0.8,1.6,1.0,2,2,148,9821483.36257,-19636537.3776,valid
0,0,0,0,0,0,0,0,0,0,0,324.859953704,0,0,2,30,3,2,1,15.0,1.5,15.0,3.0,0,2,168,66284638.6733,-14701155.5853,valid
0,0,0,0,0,0,0,0,0,0,0,615.300659723,0,0,2,15,5,2,1,7.5,2.5,7.5,5.0,0,1,60,24556430.7861,-24550277.7795,valid
0,0,0,0,0,0,0,0,0,0,0,619.993217593,0,0,3,6,14,3,3,2.0,4.66666666667,2.0,4.66666666667,0,2,43,-19645148.2174,-68757431.724,valid
0,0,0,0,0,0,0,0,0,0,0,2221.06017361,0,0,1,0,1,0,1,0.0,1.0,0,1.0,0,1,17,-2454042.46022,-4910305.98061,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45674,-14702573.8239,valid
0,0,0,0,0,0,0,0,0,0,0,610.912627315,610.912627315,0,1,15,0,1,0,15.0,0.0,15.0,0,0,1,13,36834789.1165,9163.68940973,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45917,-14702573.8263,valid
0,0,0,0,0,0,0,0,0,0,0,611.131909722,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,3,7366957.16545,1833.39572917,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,271.060578704,0,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,19,0.0,-4911984.91963,valid
0,0,0,0,0,0,0,0,0,0,0,1660.09884259,0,0,4,50,18,4,2,12.5,4.5,12.5,9.0,0,3,86,78488817.3696,-88212505.0171,valid
0,0,0,0,0,0,0,0,0,0,0,605.974479167,605.974479167,0,3,5,4,3,3,1.66666666667,1.33333333333,1.66666666667,1.33333333333,2,2,70,2454514.55292,-19638163.785,valid
0,0,0,0,0,0,0,0,0,0,0,3886.69900463,0,0,2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,626,7357103.45309,-14702573.8202,valid
0,0,0,0,0,0,0,0,0,0,0,3519.35819444,0,0,1,3,0,1,0,3.0,0.0,3.0,0,0,1,120,7358232.4866,10558.0745833,valid
