% []
@RELATION base

@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE tot_changes_bugged_Methods NUMERIC
@ATTRIBUTE sum_insert_bugged_Methods NUMERIC
@ATTRIBUTE sum_delet_buggeds_Methods NUMERIC
@ATTRIBUTE count_insert_bugged_Methods NUMERIC
@ATTRIBUTE count_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,23,0,1,0,23.0,0.0,23.0,0,0,1,32,56497734.9513,35437.5814236,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,117,7370875.43802,3016.63145833,0,0,0,0,0,0,0,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,128,0.0,-9830363.4888,0,0,0,0,0,0,0,0,0,valid
2,12,12,2,2,6.0,6.0,6.0,6.0,0,2,37,0.0,-58985618.9324,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,71,17202288.9169,3459.24517361,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,3700.65215278,0,0,0,0,0,0,0,0,0,valid
8,126,20,8,3,15.75,2.5,15.75,6.66666666667,0,2,152,260380063.235,-98092807.0156,0,0,0,0,0,0,0,0,0,valid
2,12,2,2,1,6.0,1.0,6.0,2.0,0,2,49,24568663.0508,-9818844.77772,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,6,9831173.71713,682.37550926,0,0,0,0,0,0,0,0,0,valid
1,0,1,0,1,0.0,1.0,0,1.0,0,1,51,-2457504.80448,-4915468.82764,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,43,7372246.85309,1645.21638889,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,417,7372478.04566,1414.02381944,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,4,17197580.8662,8167.2959375,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,158,24570006.226,9634.00555556,0,0,0,0,0,0,0,0,0,valid
3,21,3,3,2,7.0,1.0,7.0,1.5,0,2,87,44241981.1736,-14746141.6217,0,0,0,0,0,0,0,0,0,valid
1,31,0,1,0,31.0,0.0,31.0,0,0,1,166,76181591.0764,15293.6415394,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,756,7370924.69278,2967.37670139,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,51,12289727.9256,92.190219909,0,0,0,0,0,0,0,0,0,valid
5,104,6,4,4,20.8,1.2,26.0,1.5,3,3,218,240765573.259,-29369344.8745,3,11,4,2,3,3.66666666667,1.33333333333,5.5,1.33333333333,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,3700.65215278,0,0,0,0,0,0,0,0,0,valid
3,182,71,3,2,60.6666666667,23.6666666667,60.6666666667,35.5,0,2,119,272668271.694,-348664766.357,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
10,29,2,10,1,2.9,0.2,2.9,2.0,2,5,2859,66342758.2188,-9804871.94417,2,6,0,2,0,3.0,0.0,3.0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,312,-1197.59215278,-14743255.6191,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,1410,19656086.3433,7625.84194444,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,141,7372058.06865,1834.00083333,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,38,0,2,0,19.0,0.0,19.0,0,0,2,78,93393155.1686,9477.71150464,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,233,14741879.6965,5904.4425,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,78,12285361.9216,4458.19421296,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,128,0.0,-9830363.4888,0,0,0,0,0,0,0,0,0,valid
5,10,5,5,4,2.0,1.0,2.0,1.25,1,4,482,12283677.8113,-24563147.7307,1,2,2,1,1,2.0,2.0,2.0,2.0,valid
6,40,4,6,3,6.66666666667,0.666666666667,6.66666666667,1.33333333333,1,4,1169,88456950.0727,-19629497.926,1,17,0,1,0,17.0,0.0,17.0,0,valid
2,28,28,1,1,14.0,14.0,28.0,28.0,0,2,172,-588.532453701,-137617769.541,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,54,0.0,-4915619.12787,0,0,0,0,0,0,0,0,0,valid
2,15,15,1,1,7.5,7.5,15.0,15.0,1,2,65,-1079.10069445,-73733207.8174,1,15,0,1,0,15.0,0.0,15.0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,117,12284792.3967,5027.71909722,0,0,0,0,0,0,0,0,0,valid
2,10,0,2,0,5.0,0.0,5.0,0,0,2,1556,24572201.9016,7438.33003472,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,109,17204694.6031,1053.5590625,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,328,12286168.2602,3651.85555556,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,78,7371217.15295,2674.91652778,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1410,9828043.17167,3812.92097222,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1209,9826921.88977,4934.20287037,0,0,0,0,0,0,0,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,328,34401271.1287,10225.1955556,0,0,0,0,0,0,0,0,0,valid
4,15,7,3,2,3.75,1.75,5.0,3.5,0,3,142,19659244.9361,-34402553.7719,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,80,7370623.42118,3268.64829861,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,16,14740952.9707,6831.16826389,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,3700.65215278,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
3,7,3,3,2,2.33333333333,1.0,2.33333333333,1.5,1,2,906,9827899.59037,-14740356.6867,1,2,2,1,1,2.0,2.0,2.0,2.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,756,7370924.69278,2967.37670139,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,365,7372502.74681,1389.32267361,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,50,17199793.4931,5954.6690162,1,7,0,1,0,7.0,0.0,7.0,0,valid
1,36,0,1,0,36.0,0.0,36.0,0,0,1,328,88460411.4737,26293.36,0,0,0,0,0,0,0,0,0,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,41,44215190.821,28161.5958333,1,18,0,1,0,18.0,0.0,18.0,0,valid
3,14,14,2,2,4.66666666667,4.66666666667,7.0,7.0,1,3,826,-10568.831331,-68806480.993,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,94,12286474.6895,3345.42633102,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,115,7372575.91955,1316.14993056,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,105,7373764.75163,127.317847223,0,0,0,0,0,0,0,0,0,valid
5,108,44,5,3,21.6,8.8,21.6,14.6666666667,0,3,127,157238118.897,-216136369.724,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
16,171,168,13,12,10.6875,10.5,13.1538461538,14.0,2,5,248,7349079.90569,-825827272.432,2,5,11,1,2,2.5,5.5,5.0,5.5,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1410,12285053.9646,4766.15121528,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,104,9826942.24907,4913.84356482,0,0,0,0,0,0,0,0,0,valid
1,139,0,1,0,139.0,0.0,139.0,0,0,1,43,341515127.978,141871.241273,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,94,7371884.81368,2007.25579861,0,0,0,0,0,0,0,0,0,valid
2,25,3,2,1,12.5,1.5,12.5,3.0,0,2,146,54060559.8785,-14733065.3809,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,15,24573365.1843,6275.04733796,0,0,0,0,0,0,0,0,0,valid
2,62,11,2,1,31.0,5.5,31.0,11.0,1,2,1209,125294034.365,-53986531.507,1,40,11,1,1,40.0,11.0,40.0,11.0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,77,2456554.384,1409.63915509,0,0,0,0,0,0,0,0,0,valid
5,31,4,3,2,6.2,0.8,10.3333333333,2.0,2,3,1449,66331860.767,-19621973.8121,2,0,4,0,2,0.0,2.0,0,2.0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,241,7370497.295,3394.77447917,1,3,0,1,0,3.0,0.0,3.0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,119,39325949.3222,1475.04833333,0,0,0,0,0,0,0,0,0,valid
3,110,31,3,1,36.6666666667,10.3333333333,36.6666666667,31.0,0,3,89,194160661.853,-152361160.58,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,90,9828619.61972,3236.47291667,0,0,0,0,0,0,0,0,0,valid
2,10,0,2,0,5.0,0.0,5.0,0,0,2,21,24577654.3477,1985.88391204,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,17,7373669.07812,222.991354167,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,756,22112774.0783,8902.13010417,0,0,0,0,0,0,0,0,0,valid
1,51,0,1,0,51.0,0.0,51.0,0,0,1,1410,125307550.439,48614.7423958,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,241,12284162.1583,5657.95746528,1,5,0,1,0,5.0,0.0,5.0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,328,4914467.3041,1460.74222222,0,0,0,0,0,0,0,0,0,valid
1,33,0,1,0,33.0,0.0,33.0,0,0,1,636,81096764.118,16048.6463194,0,0,0,0,0,0,0,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,28,2457532.55854,431.464618056,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,117,31940460.2314,13072.0696528,0,0,0,0,0,0,0,0,0,valid
3,34,5,3,2,11.3333333333,1.66666666667,11.3333333333,2.5,1,3,165,71246888.1664,-24539722.8545,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
1,0,2,0,1,0.0,2.0,0,2.0,0,1,46,-4915583.15718,-9831511.2035,1,0,2,0,1,0.0,2.0,0,2.0,valid
1,32,0,1,0,32.0,0.0,32.0,0,0,1,9,78654317.1863,531.554814816,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,12,7370106.79462,3785.27486111,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,19,7373450.48941,441.580069445,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,233,7370939.84823,2952.22125,0,0,0,0,0,0,0,0,0,valid
4,33,11,4,3,8.25,2.75,8.25,3.66666666667,2,4,278,54052224.8968,-54046554.3051,2,3,9,2,2,1.5,4.5,1.5,4.5,valid
2,1,4,1,1,0.5,2.0,1.0,4.0,1,2,4,-7373740.34669,-19662067.277,2,1,4,1,1,0.5,2.0,1.0,4.0,valid
2,6,1,2,1,3.0,0.5,3.0,1.0,0,2,60,12283946.2356,-4907949.3437,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,166,7372412.03965,1480.02982639,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,71,7372409.53583,1482.53364583,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,141,14744116.1373,3668.00166667,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,85,14741229.0595,6555.07944445,0,0,0,0,0,0,0,0,0,valid
2,14,4,2,1,7.0,2.0,7.0,4.0,1,1,608,24568324.3167,-19649016.4289,2,14,4,2,1,7.0,2.0,7.0,4.0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,8,17199955.2168,5792.94527778,1,7,0,1,0,7.0,0.0,7.0,0,valid
2,22,3,2,1,11.0,1.5,11.0,3.0,0,2,146,46688501.8099,-14734899.3817,0,0,0,0,0,0,0,0,0,valid
1,0,1,0,1,0.0,1.0,0,1.0,0,1,1209,-2456730.47244,-4914694.4956,0,0,0,0,0,0,0,0,0,valid
1,33,0,1,0,33.0,0.0,33.0,0,0,1,417,81097258.5023,15554.2620139,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,65,12284092.7075,5727.40833334,0,0,0,0,0,0,0,0,0,valid
1,35,0,1,0,35.0,0.0,35.0,0,0,1,636,86011719.519,17021.2915509,0,0,0,0,0,0,0,0,0,valid
1,30,0,1,0,30.0,0.0,30.0,0,0,1,166,73724120.3965,14800.2982639,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
4,53,25,4,3,13.25,6.25,13.25,8.33333333333,0,3,57,68778793.2793,-122776080.476,0,0,0,0,0,0,0,0,0,valid
2,16,2,2,1,8.0,1.0,8.0,2.0,1,1,90,34400168.669,-9817378.90123,1,2,2,1,1,2.0,2.0,2.0,2.0,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,94,49145898.7579,13381.7053241,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
5,45,41,4,4,9.0,8.2,11.25,10.25,0,3,95,9824472.56334,-201418222.325,0,0,0,0,0,0,0,0,0,valid
5,45,40,4,4,9.0,8.0,11.25,10.0,0,3,81,12281078.0722,-196503809.141,0,0,0,0,0,0,0,0,0,valid
5,53,42,5,4,10.6,8.4,10.6,10.5,0,3,95,27019317.9046,-206319988.383,0,0,0,0,0,0,0,0,0,valid
6,62,43,6,5,10.3333333333,7.16666666667,10.3333333333,8.6,0,3,108,46670704.8191,-211220440.294,0,0,0,0,0,0,0,0,0,valid
5,59,36,5,4,11.8,7.2,11.8,9.0,0,3,81,56496695.2406,-176824741.774,0,0,0,0,0,0,0,0,0,valid
5,46,36,5,4,9.2,7.2,9.2,9.0,0,3,95,24562971.6517,-176844772.127,0,0,0,0,0,0,0,0,0,valid
7,66,47,7,6,9.42857142857,6.71428571429,9.42857142857,7.83333333333,0,3,108,46670658.1197,-230871598.866,0,0,0,0,0,0,0,0,0,valid
5,24,6,4,2,4.8,1.2,6.0,3.0,2,3,1449,44222159.2668,-29461318.0227,2,8,6,1,2,4.0,3.0,8.0,3.0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1410,12285053.9646,4766.15121528,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,38,31946094.3464,7437.95466436,0,0,0,0,0,0,0,0,0,valid
2,6,0,2,0,3.0,0.0,3.0,0,0,2,816,14744689.4444,3094.69454861,0,0,0,0,0,0,0,0,0,valid
1,34,0,1,0,34.0,0.0,34.0,0,0,1,636,83554241.8185,16534.9689352,0,0,0,0,0,0,0,0,0,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,65,49144256.435,15024.0282407,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,15,9829346.0737,2510.01893518,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,27,7372624.58503,1267.48444444,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,128,0.0,-4915181.7444,0,0,0,0,0,0,0,0,0,valid
3,24,32,3,3,8.0,10.6666666667,8.0,10.6666666667,0,1,78,-19652435.072,-157229810.992,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,1410,19656086.3433,7625.84194444,0,0,0,0,0,0,0,0,0,valid
6,200,19,6,4,33.3333333333,3.16666666667,33.3333333333,4.75,0,3,260,444849214.62,-93353411.228,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,1410,27027118.7221,10485.5326736,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,230,9827142.35069,4713.74194445,0,0,0,0,0,0,0,0,0,valid
1,0,7,0,1,0.0,7.0,0,7.0,0,1,119,-17205102.8285,-34410850.9906,0,0,0,0,0,0,0,0,0,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,90,51600253.0035,16991.4828125,0,0,0,0,0,0,0,0,0,valid
2,47,31,2,1,23.5,15.5,23.5,31.0,0,2,54,39301694.2769,-152271403.211,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,39,7371677.04799,2215.02149306,0,0,0,0,0,0,0,0,0,valid
2,56,0,2,0,28.0,0.0,28.0,0,0,2,197,137616207.321,29777.97625,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,27,27032956.8118,4647.44296297,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,15,7372009.55528,1882.51420139,0,0,0,0,0,0,0,0,0,valid
1,132,0,1,0,132.0,0.0,132.0,0,0,1,417,324389034.009,62217.0480556,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,1209,0.0,-9826921.88977,0,0,0,0,0,0,0,0,0,valid
2,46,1,2,1,23.0,0.5,23.0,1.0,0,2,43,110571028.679,-4877706.67012,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,417,39319882.9102,7541.46037037,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,756,7370924.69278,2967.37670139,0,0,0,0,0,0,0,0,0,valid
7,26,71,6,7,3.71428571429,10.1428571429,4.33333333333,10.1428571429,0,5,237,-110567960.125,-348938337.871,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,51,7371173.0309,2719.03857639,0,0,0,0,0,0,0,0,0,valid
7,22,66,6,7,3.14285714286,9.42857142857,3.66666666667,9.42857142857,0,5,237,-108110891.502,-324365225.121,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,636,9829910.80218,1945.29046296,0,0,0,0,0,0,0,0,0,valid
2,6,1,2,1,3.0,0.5,3.0,1.0,1,2,1090,12286007.7787,-4911270.74888,1,3,1,1,1,3.0,1.0,3.0,1.0,valid
3,6,3,3,2,2.0,1.0,2.0,1.5,2,3,782,7370834.75275,-14741545.6212,2,3,3,2,2,1.5,1.5,1.5,1.5,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,51,0.0,-4913140.88958,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,1209,19653843.7795,9868.40574074,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,3700.65215278,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,756,17198824.2831,6923.87896991,0,0,0,0,0,0,0,0,0,valid
1,23,0,1,0,23.0,0.0,23.0,0,0,1,328,56516373.9971,16798.5355556,0,0,0,0,0,0,0,0,0,valid
1,105,0,1,0,105.0,0.0,105.0,0,0,1,636,258035158.557,51063.8746528,0,0,0,0,0,0,0,0,0,valid
2,18,7,1,1,9.0,3.5,18.0,7.0,0,2,54,27021706.3558,-34395351.3528,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,23,12282916.2621,6903.8537037,0,0,0,0,0,0,0,0,0,valid
3,21,3,3,2,7.0,1.0,7.0,1.5,1,3,165,44222206.4481,-14722544.1649,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,37,7371673.66667,2218.4028125,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,8,19656895.2373,6816.94796296,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,636,27032254.706,5349.54877315,0,0,0,0,0,0,0,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,1209,29480765.6693,14802.6086111,0,0,0,0,0,0,0,0,0,valid
2,6,0,2,0,3.0,0.0,3.0,0,0,2,816,14744689.4444,3094.69454861,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,3,7370993.82542,2898.2440625,0,0,0,0,0,0,0,0,0,valid
2,3,3,2,2,1.5,1.5,1.5,1.5,1,1,52,0.0,-14738994.1983,1,2,2,1,1,2.0,2.0,2.0,2.0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,241,19654659.4533,9052.73194445,1,8,0,1,0,8.0,0.0,8.0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,365,9830003.66241,1852.43023148,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,27,31953304.1402,228.160833333,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,37,9825681.9956,6174.09703704,0,0,0,0,0,0,0,0,0,valid
3,70,17,3,1,23.3333333333,5.66666666667,23.3333333333,17.0,0,3,89,130259690.875,-83550635.114,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,76,13,5,4,15.2,2.6,15.2,3.25,0,3,147,154822553.769,-63871481.9194,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,756,7370924.69278,2967.37670139,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1209,7370191.41733,3700.65215278,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,16,9828897.98019,2958.1124537,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,27,7371234.84181,2657.22767361,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1410,12285053.9646,4766.15121528,0,0,0,0,0,0,0,0,0,valid
1,26,0,1,0,26.0,0.0,26.0,0,0,1,636,63894420.2141,12644.3880093,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1410,17199075.5504,6672.61170139,0,0,0,0,0,0,0,0,0,valid
1,44,0,1,0,44.0,0.0,44.0,0,0,1,636,108129018.824,21398.1950926,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1410,7371032.37875,2859.69072917,0,0,0,0,0,0,0,0,0,valid
