% []
@RELATION base

@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,9,0,1,0,9.0,0.0,9.0,0,0,1,7,22101473.5602,3302.8459375,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
2,47,23,2,1,23.5,11.5,23.5,23.0,1,2,36,58944797.2573,-112977352.695,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,95,7367877.24642,-4911688.63387,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,1,1,1,2.0,1.0,2.0,1.0,0,1,139,2455894.3509,-4911596.78536,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,677,0.0,-4911620.72076,bugged
2,16,8,2,1,8.0,4.0,8.0,8.0,0,2,1853,19645212.8297,-39289488.457,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,1466,22100864.4334,3911.97270833,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,114,-143.984930554,-14735898.4778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,4,61400675.7295,1480.9542824,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1466,17189561.226,3042.64543981,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,127,7367652.03767,606.764374999,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,245,9824004.24736,340.822037037,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,34,7367754.94958,503.852465278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,21,9,4,3,5.25,2.25,5.25,3.0,1,2,762,29470960.374,-44203650.0054,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,26,7367751.84038,506.961666666,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,67,49120322.6002,1402.74675927,valid
3,13,6,3,2,4.33333333333,2.0,4.33333333333,3.0,0,3,1952,17189561.226,-29466828.9835,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,15,9824005.03306,340.036342593,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,1466,22100864.4334,3911.97270833,valid
3,33,22,3,2,11.0,7.33333333333,11.0,11.0,1,2,718,27013836.9284,-108056739.276,bugged
3,9,6,3,2,3.0,2.0,3.0,3.0,1,2,718,7367410.07139,-29470019.8027,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,10,1,3,1,3.33333333333,0.333333333333,3.33333333333,1.0,0,3,1897,22101228.9597,-4908073.27435,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,43,29472421.1369,614.071249995,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,2,1853,9822606.41486,-4909882.06623,valid
5,103,15,4,4,20.6,3.0,25.75,3.75,0,2,732,216109051.215,-73648294.2608,valid
2,6,0,2,0,3.0,0.0,3.0,0,0,2,1494,14734720.3091,1797.29502315,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,10,5,4,3,2.5,1.25,2.5,1.66666666667,2,2,718,12279735.5406,-24557832.7837,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,67,7368048.39003,210.412013888,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,31,7367913.59715,345.204895832,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,32,17191973.11,630.761493053,valid
5,119,44,5,4,23.8,8.8,23.8,11.0,2,3,1890,184175183.494,-216096282.936,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,1466,27012167.6409,4781.29997685,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,127,7367652.03767,606.764374999,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,71,12279830.1707,601.166030092,valid
2,7,1,2,1,3.5,0.5,3.5,1.0,0,2,1853,14733909.6223,-4909012.73896,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,5,4,2,2,2.5,2.0,2.5,2.0,0,2,700,2455862.19536,-19646466.151,valid
1,24,0,1,0,24.0,0.0,24.0,0,0,1,1466,58935638.4892,10431.9272222,valid
3,32,13,3,2,10.6666666667,4.33333333333,10.6666666667,6.5,1,3,1859,46657380.4706,-63847914.7448,valid
2,34,2,2,1,17.0,1.0,17.0,2.0,1,1,52,78590976.7875,-9820116.28233,bugged
1,6,0,1,0,6.0,0.0,6.0,0,0,1,62,14735970.3058,547.298333332,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,22,0,1,0,22.0,0.0,22.0,0,0,1,1466,54024335.2817,9562.5999537,valid
3,9,6,3,2,3.0,2.0,3.0,3.0,1,2,718,7367410.07139,-29470019.8027,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,53,7367877.24642,381.555624999,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,2173.3181713,valid
3,15,10,3,2,5.0,3.33333333333,5.0,5.0,1,2,718,12279016.7856,-49116699.6711,bugged
1,21,0,1,0,21.0,0.0,21.0,0,0,1,1466,51568683.678,9127.93631944,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,67,7368048.39003,210.412013888,valid
2,4,0,2,0,2.0,0.0,2.0,0,0,2,1510,9823335.46745,1009.60194444,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,66,2,2,1,33.0,1.0,33.0,2.0,0,1,24,157182247.103,-9817019.03096,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,6,1,2,1,3.0,0.5,3.0,1.0,0,2,1853,12278258.0186,-4909447.40259,valid
3,24,16,3,2,8.0,5.33333333333,8.0,8.0,1,2,718,19646426.857,-78586719.4738,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,1481,7366954.81115,-4910462.97968,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,40,41752033.7369,1432.80800925,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,67,2456016.13001,70.1373379631,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,1466,34379122.452,6085.29087963,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,1466,29467819.2446,5215.96361111,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,139,49117887.0181,3838.32893519,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1466,17189561.226,3042.64543981,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
2,15,1,2,1,7.5,0.5,7.5,1.0,0,2,68,34384027.7834,-4910856.03887,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,677,0.0,-4911620.72076,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,76,8,2,1,38.0,4.0,38.0,8.0,0,2,1853,166984309.053,-39263408.639,valid
3,23,2,3,1,7.66666666667,0.666666666667,7.66666666667,2.0,0,3,1897,51569412.7306,-9814842.5578,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,53,7367877.24642,381.555624999,valid
1,77,0,1,0,77.0,0.0,77.0,0,0,1,22,189113380.285,5262.3012037,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,16,2,2,1,8.0,1.0,8.0,2.0,0,2,1853,34379122.452,-9817156.15065,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1466,14733909.6223,2607.98180556,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,67,7368048.39003,210.412013888,bugged
3,27,9,3,2,9.0,3.0,9.0,4.5,1,3,1875,44201728.8669,-44197272.4486,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1466,17189561.226,3042.64543981,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,1738.65453704,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,1738.65453704,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
1,29,0,1,0,29.0,0.0,29.0,0,0,1,3,71223277.223,3224.53013889,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,6,1,3,1,2.0,0.333333333333,2.0,1.0,0,3,1897,12278622.5449,-4909811.92889,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,71,7367898.10243,360.699618055,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,245,7368003.18552,255.616527777,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1466,17189561.226,3042.64543981,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,2173.3181713,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,9,6,3,2,3.0,2.0,3.0,3.0,1,2,718,7367410.07139,-29470019.8027,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,57,0,1,0,57.0,0.0,57.0,0,0,1,11,139992170.278,4746.96131945,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,71,7367898.10243,360.699618055,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,40,11,3,1,13.3333333333,3.66666666667,13.3333333333,11.0,0,3,1897,71215354.6129,-54016680.7882,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,53,9823836.32856,508.740833333,valid
5,166,74,5,4,33.2,14.8,33.2,18.5,3,3,315,225939836.733,-363450779.92,valid
2,6,2,2,1,3.0,1.0,3.0,2.0,0,2,1853,9822765.17153,-9821661.54366,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,1,2,21,-287.004548611,-14736216.2468,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,37,8,3,1,12.3333333333,2.66666666667,12.3333333333,8.0,2,1,54,71223120.3962,-39292218.843,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,2173.3181713,valid
2,25,3,2,1,12.5,1.5,12.5,3.0,1,1,108,54032068.8031,-14734601.9753,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,2,12,2,2,1.0,6.0,1.0,6.0,0,2,777,-24558840.1256,-58943091.545,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,32,7367988.47569,270.326354166,valid
1,27,0,1,0,27.0,0.0,27.0,0,0,1,1466,66302593.3003,11735.918125,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,11,0,1,0,11.0,0.0,11.0,0,0,1,62,27015945.5606,1003.38027778,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,1738.65453704,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,99,17191998.9869,604.884502314,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,9,6,3,2,3.0,2.0,3.0,3.0,1,2,718,7367410.07139,-29470019.8027,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,1466,27012167.6409,4781.29997685,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
1,0,13,0,1,0.0,13.0,0,13.0,0,1,99,-31927998.1186,-63857119.5942,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,5,2,3,2,1.66666666667,0.666666666667,1.66666666667,1.0,0,3,1895,7366954.81115,-9822041.34972,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,74,7368021.23135,237.570694445,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,2173.3181713,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
6,4,10,4,5,0.666666666667,1.66666666667,1.0,2.0,4,1,336,-14735559.9401,-49119040.7112,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,1466,39290425.6594,6954.61814815,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,1466,39290425.6594,6954.61814815,valid
2,1,4,1,1,0.5,2.0,1.0,4.0,1,2,73,-7368006.98726,-19648212.2225,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,71,7367898.10243,360.699618055,valid
2,78,10,2,1,39.0,5.0,39.0,10.0,0,1,53,167008043.479,-49115319.256,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,67,7368048.39003,210.412013888,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1466,12278258.0186,2173.3181713,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,9,0,2,0,4.5,0.0,4.5,0,1,2,102,22102779.8426,1996.56353009,valid
2,6,1,2,1,3.0,0.5,3.0,1.0,0,2,1853,12278258.0186,-4909447.40259,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,245,7368003.18552,255.616527777,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,1466,27012167.6409,4781.29997685,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,127,7367652.03767,606.764374999,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,26,7367751.84038,506.961666666,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,10,10,2,2,5.0,5.0,5.0,5.0,0,2,720,0.0,-49116726.7031,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,86,7367646.76222,612.039826389,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,26,1,2,1,13.0,0.5,13.0,1.0,0,2,1853,61391290.0929,-4900754.12991,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,30,20,3,2,10.0,6.66666666667,10.0,10.0,1,2,718,24558033.5713,-98233399.3422,bugged
1,3,1,1,1,3.0,1.0,3.0,1.0,0,1,12,4912143.68463,-4912114.83456,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,1466,39290425.6594,6954.61814815,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,20,4912167.75044,4.78425925877,valid
2,30,1,2,1,15.0,0.5,15.0,1.0,0,2,114,71223087.2321,-4908585.18954,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,79,0,1,0,79.0,0.0,79.0,0,0,1,1466,193996476.694,34338.4271065,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,7,4,2,2,3.5,2.0,3.5,2.0,1,2,680,7367527.67573,-19645880.5495,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,71,17191762.239,841.632442128,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,175,7367826.18318,-4911335.40625,valid
3,9,6,3,2,3.0,2.0,3.0,3.0,1,2,718,7367410.07139,-29470019.8027,bugged
1,17,0,1,0,17.0,0.0,17.0,0,0,1,1466,41746077.2632,7389.2817824,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,41,7368021.39399,237.408055555,valid
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,677,0.0,-9823241.44153,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,2,1481,9822606.41486,-4910028.31604,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,5,0,1,0,5.0,0.0,5.0,0,0,1,22,12280089.6289,341.707870372,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1466,24556516.0372,4346.63634259,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,20,31929090.3779,31.0976851806,valid
1,6,2,1,1,6.0,2.0,6.0,2.0,0,1,52,9824232.63227,-9824120.19514,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,139,24558943.509,1919.1644676,valid
1,26,0,1,0,26.0,0.0,26.0,0,0,1,139,63853253.1235,4989.82761574,valid
2,14,1,2,1,7.0,0.5,7.0,1.0,0,2,1853,31923470.8483,-4905970.09352,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1466,24556516.0372,4346.63634259,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,21,12,2,2,7.0,4.0,10.5,6.0,0,3,1891,22097020.3941,-58935888.0692,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,16,29472508.3158,526.892361112,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,74,7368021.23135,237.570694445,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,41,-7368021.39399,-14736280.196,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,245,7368003.18552,255.616527777,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,40,24560019.8453,842.828240741,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,53,7367877.24642,381.555624999,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,38,0,1,0,38.0,0.0,38.0,0,0,1,139,93323985.3343,7292.82497685,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,1466,27012167.6409,4781.29997685,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,19,18,3,2,6.33333333333,6.0,6.33333333333,9.0,1,2,727,2455886.29378,-88409804.193,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1466,14733909.6223,2607.98180556,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,62,22103955.4586,820.947499998,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,74,7368021.23135,237.570694445,valid
4,8,5,4,3,2.0,1.25,2.0,1.66666666667,2,2,694,7367314.19556,-24558006.1017,valid
2,84,0,2,0,42.0,0.0,42.0,0,1,1,40,206297551.849,13694.6085648,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,53,7367877.24642,381.555624999,valid
3,9,6,3,2,3.0,2.0,3.0,3.0,1,2,718,7367410.07139,-29470019.8027,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,1303.99090278,valid
3,187,19,3,2,62.3333333333,6.33333333333,62.3333333333,9.5,0,2,53,412609501.658,-93317140.7437,valid
4,53,11,3,3,13.25,2.75,17.6666666667,3.66666666667,2,3,100,103151348.559,-54028650.8953,bugged
1,14,0,1,0,14.0,0.0,14.0,0,0,1,28,34384280.9557,926.787199073,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,26,1,2,1,13.0,0.5,13.0,1.0,0,1,96,61399876.274,-4909723.55933,valid
